039	ITAÚ CORPBANCA
8110000	 0000001612514,00	
8111000	 0000000000000,00	
8113000	 0000001281526,00	
8114000	 0000000209129,00	
8115000	 0000000121859,00	
8130000	 0000000220079,00	
8131000	 0000000000000,00	
8133000	 0000000079577,00	
8134000	 0000000009334,00	
8135000	 0000000131168,00	
8140000	 0000000057645,00	
8141000	 0000000000000,00	
8143000	 0000000020983,00	
8144000	 0000000004509,00	
8145000	 0000000032153,00	
8310000	 0000007669074,00	
8311000	 0000000559948,00	
8312000	 0000000002674,00	
8314000	 0000000319679,00	
8315000	 0000001605069,00	
8315100	 0000001028459,00	
8315200	 0000000576610,00	
8317000	 0000004451870,00	
8318000	 0000000729834,00	
8318100	 0000000381327,00	
8318900	 0000000348507,00	
8319000	 0000000000000,00	
8510000	 0000011897493,00	
8511000	 0000000074121,00	
8513000	 0000011823372,00	
8520000	 0000000779600,00	
8521000	 0000000000000,00	
8523000	 0000000779600,00	
8530000	 0000000906549,00	
8531000	 0000000000000,00	
8533000	 0000000906549,00	
8540000	 0000010535316,00	
8543000	 0000001966536,00	
8544000	 0000005928670,00	
8545000	 0000002640110,00	
8560000	 0000000512615,00	
8563000	 0000000181627,00	
8564000	 0000000209129,00	
8565000	 0000000121859,00	
8610000	 0000003215333,00	
8620000	 0000000030966,00	
8630000	 0000000016396,00	
8640000	 0000004395677,00	
8660000	 0000000010702,00	
8700000	 0000000007985,00	
8710000	 0000000009670,00	
8711000	 0000000000033,00	
8712000	 0000000005112,00	
8713000	 0000000000266,00	
8714000	 0000000000000,00	
8715000	 0000000000085,00	
8716000	 0000000001952,00	
8717000	 0000000002222,00	
8720000	 0000000001685,00	
8721000	 0000000000068,00	
8722000	 0000000001387,00	
8723000	 0000000000035,00	
8724000	 0000000000000,00	
8725000	 0000000000085,00	
8726000	 0000000000022,00	
8727000	 0000000000088,00	
8910000	 0000000489558,00	
8911000	 0000000000000,00	
8913000	 0000000379216,00	
8914000	 0000000066624,00	
8915000	 0000000043718,00	
