001	BANCO DE CHILE
8110000	 0000000981261,00	
8111000	 0000000000000,00	
8113000	 0000000482593,00	
8114000	 0000000280625,00	
8115000	 0000000218043,00	
8130000	 0000000223918,00	
8131000	 0000000000000,00	
8133000	 0000000076320,00	
8134000	 0000000009938,00	
8135000	 0000000137660,00	
8140000	 0000000058563,00	
8141000	 0000000000000,00	
8143000	 0000000011700,00	
8144000	 0000000005752,00	
8145000	 0000000041111,00	
8310000	 0000011657626,00	
8311000	 0000000406972,00	
8312000	 0000000179810,00	
8314000	 0000000266878,00	
8315000	 0000002292397,00	
8315100	 0000001898079,00	
8315200	 0000000394318,00	
8317000	 0000008459743,00	
8318000	 0000000051826,00	
8318100	 0000000000000,00	
8318900	 0000000051826,00	
8319000	 0000000000000,00	
8510000	 0000014456230,00	
8511000	 0000000218938,00	
8513000	 0000014237292,00	
8520000	 0000000198432,00	
8521000	 0000000000000,00	
8523000	 0000000198432,00	
8530000	 0000000165034,00	
8531000	 0000000000000,00	
8533000	 0000000165034,00	
8540000	 0000018827020,00	
8543000	 0000004835268,00	
8544000	 0000010030533,00	
8545000	 0000003961219,00	
8560000	 0000000773226,00	
8563000	 0000000274558,00	
8564000	 0000000280625,00	
8565000	 0000000218043,00	
8610000	 0000004380484,00	
8620000	 0000000031312,00	
8630000	 0000000009074,00	
8640000	 0000007212736,00	
8660000	 0000000024020,00	
8700000	 0000000010163,00	
8710000	 0000000014118,00	
8711000	 0000000000000,00	
8712000	 0000000009559,00	
8713000	 0000000000503,00	
8714000	 0000000000263,00	
8715000	 0000000000514,00	
8716000	 0000000000132,00	
8717000	 0000000003147,00	
8720000	 0000000003955,00	
8721000	 0000000000000,00	
8722000	 0000000003317,00	
8723000	 0000000000000,00	
8724000	 0000000000001,00	
8725000	 0000000000532,00	
8726000	 0000000000015,00	
8727000	 0000000000090,00	
8910000	 0000000289590,00	
8911000	 0000000000000,00	
8913000	 0000000184846,00	
8914000	 0000000069524,00	
8915000	 0000000035220,00	
