999	SISTEMA FINANCIERO
411000000	 12076671531202,00	
411100000	 10298824032798,00	
411150000	 0062078554668,00	
411150100	 0025265990742,00	
411150101	 0025095357244,00	
411150102	 0000170633498,00	
411150103	 0000000000000,00	
411150200	 0004922526889,00	
411150201	 0004922526889,00	
411150202	 0000000000000,00	
411150203	 0000000000000,00	
411150300	 0031247909772,00	
411150301	 0031247909772,00	
411150302	 0000000000000,00	
411150400	 0000642127265,00	
411150401	 0000642127265,00	
411150402	 0000000000000,00	
411200000	 0215496938698,00	
411200100	 0110140607568,00	
411200101	 0000463047082,00	
411200102	 0109677560486,00	
411200109	 0000000000000,00	
411200200	 0063149520128,00	
411200201	 0059042498327,00	
411200202	 0002700852037,00	
411200209	 0001406169764,00	
411200300	 0042206811002,00	
411200301	 0000000000000,00	
411200302	 0005611846309,00	
411200303	 0000404591988,00	
411200304	 0000733891744,00	
411200309	 0035456480961,00	
411250000	 0161724854625,00	
411250100	 0020173415054,00	
411250101	 0018732755643,00	
411250102	 0001440655245,00	
411250103	 0000000004166,00	
411250104	 0000000000000,00	
411250105	 0000000000000,00	
411250106	 0000000000000,00	
411250107	 0000000000000,00	
411250190	 0000000000000,00	
411250200	 0024420611228,00	
411250201	 0004565474571,00	
411250202	 0002966020854,00	
411250203	 0000000000000,00	
411250204	 0000111816339,00	
411250205	 0000027008020,00	
411250206	 0007941144788,00	
411250207	 0000000000000,00	
411250208	 0000000000000,00	
411250290	 0008809146656,00	
411250300	 0117034659231,00	
411250301	 0000000000000,00	
411250302	 0110793421439,00	
411250309	 0006241237792,00	
411250400	 0000096169112,00	
411250401	 0000000000000,00	
411250402	 0000096169112,00	
411250409	 0000000000000,00	
411280000	 4912419491306,00	
411280100	 3917017363692,00	
411280101	 3512808669200,00	
411280102	 0272678718144,00	
411280103	 0011558744514,00	
411280104	 0003318812157,00	
411280105	 0007478903710,00	
411280106	 0109173515967,00	
411280200	 0239501844956,00	
411280201	 0032784364460,00	
411280202	 0093207853583,00	
411280203	 0002093715997,00	
