051	BANCO FALABELLA
811000000	 0251821488756,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0006308662277,00	
811200100	 0000578679180,00	
811200101	 0000005240607,00	
811200102	 0000000000000,00	
811200103	 0000573438573,00	
811200104	 0000000000000,00	
811200600	 0000000000000,00	
811200700	 0000000000000,00	
811200800	 0000000000000,00	
811200900	 0000000000000,00	
811201000	 0000000000000,00	
811201100	 0005729983097,00	
811201200	 0000000000000,00	
811300000	 0029418628391,00	
811300100	 0003584584948,00	
811300200	 0005238804488,00	
811300300	 0000000000000,00	
811300400	 0019276108277,00	
811300500	 0000000000000,00	
811300600	 0001319130678,00	
811400000	 0216094198088,00	
811400100	 0060140716321,00	
811400200	 0008883035575,00	
811400300	 0147070446192,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0060259105689,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0003995495122,00	
812200100	 0000026926817,00	
812200101	 0000000000000,00	
812200102	 0000000000000,00	
812200103	 0000026926817,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000000000000,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0000000000000,00	
812201100	 0003968568305,00	
812201200	 0000000000000,00	
812300000	 0000644365804,00	
812300100	 0000150853167,00	
812300200	 0000074054306,00	
812300300	 0000000000000,00	
812300400	 0000378835020,00	
812300500	 0000000000000,00	
812300600	 0000040623311,00	
812400000	 0055619244763,00	
812400100	 0002478807284,00	
812400200	 0002077526363,00	
812400300	 0051062911116,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0170306113208,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0001210731982,00	
813200100	 0000000000000,00	
813200101	 0000000000000,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000000000000,00	
813200800	 0000000000000,00	
813200900	 0000000000000,00	
