039	ITAÚ CORPBANCA
811000000	 1601238442917,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1224475682534,00	
811200100	 1089255092667,00	
811200101	 0879374111782,00	
811200102	 0209539588184,00	
811200103	 0000341392701,00	
811200104	 0000000000000,00	
811200600	 0002969886276,00	
811200700	 0012231663420,00	
811200800	 0000268925856,00	
811200900	 0003013160093,00	
811201000	 0063344884954,00	
811201100	 0051009915804,00	
811201200	 0002382153464,00	
811300000	 0234157337010,00	
811300100	 0001274930935,00	
811300200	 0007449886675,00	
811300300	 0000000000000,00	
811300400	 0210414913235,00	
811300500	 0011832251570,00	
811300600	 0003185354595,00	
811400000	 0142605423373,00	
811400100	 0113065016302,00	
811400200	 0008669713537,00	
811400300	 0019607309718,00	
811400400	 0000026569477,00	
811400500	 0001236814339,00	
812000000	 0965502063688,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0697974558817,00	
812200100	 0616612979315,00	
812200101	 0473611599562,00	
812200102	 0098153472525,00	
812200103	 0044847907228,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000118493670,00	
812200800	 0000239688302,00	
812200900	 0000000000000,00	
812201000	 0039826011853,00	
812201100	 0041177385677,00	
812201200	 0000000000000,00	
812300000	 0187882510671,00	
812300100	 0000771758938,00	
812300200	 0003631480813,00	
812300300	 0000000000000,00	
812300400	 0133789129466,00	
812300500	 0048924110956,00	
812300600	 0000766030498,00	
812400000	 0079644994200,00	
812400100	 0062451681383,00	
812400200	 0000073541923,00	
812400300	 0013488874214,00	
812400400	 0000039774139,00	
812400500	 0003591122541,00	
813000000	 0220955082706,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0097561886273,00	
813200100	 0067860842155,00	
813200101	 0030829014057,00	
813200102	 0034155125995,00	
813200103	 0002876702103,00	
813200104	 0000000000000,00	
813200600	 0018077537413,00	
813200700	 0002169951089,00	
813200800	 0000061101938,00	
813200900	 0000004873945,00	
813201000	 0002666131722,00	
813201100	 0006721448011,00	
813201200	 0000000000000,00	
813300000	 0006901309170,00	
813300100	 0000017245102,00	
813300200	 0000133868130,00	
813300300	 0000000000000,00	
813300400	 0006028385118,00	
813300500	 0000721810820,00	
813300600	 0000000000000,00	
813400000	 0116491887263,00	
813400100	 0086377465149,00	
813400200	 0004720872093,00	
813400300	 0023323492001,00	
813400400	 0000002108614,00	
813400500	 0002067949406,00	
814000000	 0047297135201,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0016082811867,00	
814200100	 0011448319810,00	
814200101	 0007513078008,00	
814200102	 0003935241802,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000295026908,00	
814200800	 0000050455039,00	
814200900	 0000009377051,00	
814201000	 0001521980226,00	
814201100	 0002757652833,00	
814201200	 0000000000000,00	
814300000	 0005444212485,00	
814300100	 0000230278997,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0004673503827,00	
814300500	 0000540429661,00	
814300600	 0000000000000,00	
814400000	 0025770110849,00	
814400100	 0019361459512,00	
814400200	 0001443348080,00	
814400300	 0004348321810,00	
814400400	 0000084807810,00	
814400500	 0000532173637,00	
821000000	 27833716637798,00	
821100000	 0035880889915,00	
821100100	 0000000000000,00	
821100200	 0035880889915,00	
821200000	 17555261193484,00	
821200100	 13591992226752,00	
821200101	 9050805836540,00	
821200102	 3524854206692,00	
821200103	 1016332183520,00	
821200104	 0000000000000,00	
821200600	 1848639513399,00	
821200700	 0126495346602,00	
821200800	 0029555006114,00	
821200900	 0324524640337,00	
821201000	 0997058365620,00	
821201100	 0636996094660,00	
821201200	 0000000000000,00	
821300000	 7000259975651,00	
821300100	 0014445662606,00	
821300200	 0077547727718,00	
821300300	 0000000000000,00	
821300400	 6535547422624,00	
821300500	 0322704104496,00	
821300600	 0050015058207,00	
821400000	 3242314578748,00	
821400100	 2327316843693,00	
821400200	 0142665150492,00	
821400300	 0729114177351,00	
821400400	 0000700732158,00	
821400500	 0042517675054,00	
831000000	 8215118310589,00	
831100000	 0547310523561,00	
831100100	 0126960623543,00	
831100200	 0420349900018,00	
831200000	 0150833560017,00	
831300000	 0017620911272,00	
831500000	 1912131899351,00	
831500100	 1078954803284,00	
831500200	 0833177096067,00	
831600000	 4991783306162,00	
831600100	 0415520360322,00	
831600200	 0138239776966,00	
831600300	 3423593467819,00	
831600400	 1014429701055,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0595438110226,00	
831800100	 0364479386169,00	
831800200	 0230958724057,00	
831900000	 0000000000000,00	
