999	SISTEMA FINANCIERO
811000000	 10955540425910,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 6716326364388,00	
811200100	 5792342269543,00	
811200101	 5396207808728,00	
811200102	 0221586486213,00	
811200103	 0174547974602,00	
811200104	 0000000000000,00	
811200600	 0071639844170,00	
811200700	 0053209204207,00	
811200800	 0019675684745,00	
811200900	 0018894848473,00	
811201000	 0431639199907,00	
811201100	 0294609962697,00	
811201200	 0034315350646,00	
811300000	 2686903819047,00	
811300100	 0053879680900,00	
811300200	 0118154583932,00	
811300300	 0001808894794,00	
811300400	 2453646952266,00	
811300500	 0014924474256,00	
811300600	 0044489232899,00	
811400000	 1552310242475,00	
811400100	 1012300936098,00	
811400200	 0057130532114,00	
811400300	 0480035276823,00	
811400400	 0000032830223,00	
811400500	 0002810667217,00	
812000000	 4920928508598,00	
812100000	 0000004281634,00	
812100100	 0000004281634,00	
812100200	 0000000000000,00	
812200000	 2902167354245,00	
812200100	 2426496158396,00	
812200101	 2231091387617,00	
812200102	 0098153472525,00	
812200103	 0097251298254,00	
812200104	 0000000000000,00	
812200600	 0044311056620,00	
812200700	 0007552662720,00	
812200800	 0012489690581,00	
812200900	 0000579603414,00	
812201000	 0140981104052,00	
812201100	 0258668689920,00	
812201200	 0011088388542,00	
812300000	 1365743686505,00	
812300100	 0016070123480,00	
812300200	 0039240465467,00	
812300300	 0001362819072,00	
812300400	 1245185144015,00	
812300500	 0050553982101,00	
812300600	 0013331152370,00	
812400000	 0653013186214,00	
812400100	 0415351208082,00	
812400200	 0006345606457,00	
812400300	 0227660925381,00	
812400400	 0000039774139,00	
812400500	 0003615672155,00	
813000000	 1472863538804,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0493496949973,00	
813200100	 0352927735960,00	
813200101	 0301793889428,00	
813200102	 0041137731576,00	
813200103	 0009996114956,00	
813200104	 0000000000000,00	
813200600	 0020933773547,00	
813200700	 0008486497155,00	
813200800	 0006096192621,00	
