001	BANCO DE CHILE
811000000	 1151381090699,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0638309222909,00	
811200100	 0540942203045,00	
811200101	 0395237252287,00	
811200102	 0000000000000,00	
811200103	 0145704950758,00	
811200104	 0000000000000,00	
811200600	 0012698047699,00	
811200700	 0005848819135,00	
811200800	 0009324098512,00	
811200900	 0000739691928,00	
811201000	 0053540119898,00	
811201100	 0004125682324,00	
811201200	 0011090560368,00	
811300000	 0251205503642,00	
811300100	 0000129090175,00	
811300200	 0000335407220,00	
811300300	 0000000000000,00	
811300400	 0249420019504,00	
811300500	 0000000000000,00	
811300600	 0001320986743,00	
811400000	 0261866364148,00	
811400100	 0224350419069,00	
811400200	 0002459143822,00	
811400300	 0033453210944,00	
811400400	 0000000000000,00	
811400500	 0001603590313,00	
812000000	 0523592424197,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0300444195996,00	
812200100	 0233904473437,00	
812200101	 0182659258004,00	
812200102	 0000000000000,00	
812200103	 0051245215433,00	
812200104	 0000000000000,00	
812200600	 0010735293286,00	
812200700	 0000000000000,00	
812200800	 0007833774353,00	
812200900	 0000395056364,00	
812201000	 0034782781038,00	
812201100	 0003032275773,00	
812201200	 0009760541745,00	
812300000	 0125344601262,00	
812300100	 0000028783776,00	
812300200	 0000183059675,00	
812300300	 0000000000000,00	
812300400	 0124213002851,00	
812300500	 0000000000000,00	
812300600	 0000919754960,00	
812400000	 0097803626939,00	
812400100	 0074445730906,00	
812400200	 0000000000000,00	
812400300	 0023357896033,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0399095644084,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0092654885270,00	
813200100	 0083029398304,00	
813200101	 0079659896115,00	
813200102	 0000000000000,00	
813200103	 0003369502189,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0001037519077,00	
813200800	 0001488865785,00	
813200900	 0000000000000,00	
813201000	 0004019338019,00	
813201100	 0000524950329,00	
813201200	 0002554813756,00	
813300000	 0008331249985,00	
813300100	 0000024776425,00	
813300200	 0000002921632,00	
813300300	 0000000000000,00	
813300400	 0008287480457,00	
813300500	 0000000000000,00	
813300600	 0000016071471,00	
813400000	 0298109508829,00	
813400100	 0219139148370,00	
813400200	 0002229652270,00	
813400300	 0073864260173,00	
813400400	 0000000000000,00	
813400500	 0002876448016,00	
814000000	 0056634407293,00	
814100000	 0000000000000,00	
