028	BANCO BICE
811000000	 0218510346491,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0192825561002,00	
811200100	 0165372571081,00	
811200101	 0154928048911,00	
811200102	 0000000000000,00	
811200103	 0010444522170,00	
811200104	 0000000000000,00	
811200600	 0004371744114,00	
811200700	 0001034343694,00	
811200800	 0000235070942,00	
811200900	 0000203506039,00	
811201000	 0014974391665,00	
811201100	 0000159886280,00	
811201200	 0006474047187,00	
811300000	 0018797350214,00	
811300100	 0000000000000,00	
811300200	 0005770418992,00	
811300300	 0000000000000,00	
811300400	 0012911481421,00	
811300500	 0000000000000,00	
811300600	 0000115449801,00	
811400000	 0006887435275,00	
811400100	 0005071118976,00	
811400200	 0000689386617,00	
811400300	 0001126929682,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0088185596074,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0074109698482,00	
812200100	 0066687781261,00	
812200101	 0065038889995,00	
812200102	 0000000000000,00	
812200103	 0001648891266,00	
812200104	 0000000000000,00	
812200600	 0002774510080,00	
812200700	 0000642707360,00	
812200800	 0000137169094,00	
812200900	 0000000000000,00	
812201000	 0003822651742,00	
812201100	 0000044878945,00	
812201200	 0000000000000,00	
812300000	 0011398450275,00	
812300100	 0000000000000,00	
812300200	 0003568558017,00	
812300300	 0000000000000,00	
812300400	 0007829753313,00	
812300500	 0000000000000,00	
812300600	 0000000138945,00	
812400000	 0002677447317,00	
812400100	 0002197461651,00	
812400200	 0000170236838,00	
812400300	 0000309748828,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0012064677670,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0007202386636,00	
813200100	 0004493290585,00	
813200101	 0004493290585,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000322089803,00	
813200700	 0000100283511,00	
813200800	 0000000000000,00	
813200900	 0001206935773,00	
813201000	 0000641471361,00	
813201100	 0000000000000,00	
813201200	 0000438315603,00	
813300000	 0000483487779,00	
813300100	 0000000000000,00	
813300200	 0000483487779,00	
813300300	 0000000000000,00	
813300400	 0000000000000,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0004378803255,00	
813400100	 0002962681868,00	
813400200	 0000414676544,00	
813400300	 0001001444843,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0001569864858,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0000885326873,00	
814200100	 0000287748725,00	
814200101	 0000287748725,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000005195344,00	
814200800	 0000000000000,00	
814200900	 0000126687690,00	
814201000	 0000014873668,00	
814201100	 0000000000000,00	
814201200	 0000450821446,00	
814300000	 0000137485119,00	
814300100	 0000000000000,00	
814300200	 0000137485119,00	
814300300	 0000000000000,00	
814300400	 0000000000000,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0000547052866,00	
814400100	 0000284154758,00	
814400200	 0000089185897,00	
814400300	 0000173712211,00	
814400400	 0000000000000,00	
814400500	 0000000000000,00	
821000000	 8971217747086,00	
821100000	 0000000000000,00	
821100100	 0000000000000,00	
821100200	 0000000000000,00	
821200000	 6314995622518,00	
821200100	 5163626682050,00	
821200101	 5163626682050,00	
821200102	 0000000000000,00	
821200103	 0000000000000,00	
821200104	 0000000000000,00	
821200600	 0375355083045,00	
821200700	 0088621597192,00	
821200800	 0000000000000,00	
821200900	 0164269382764,00	
821201000	 0497487912668,00	
821201100	 0013026542629,00	
821201200	 0012608422170,00	
821300000	 2404860359866,00	
821300100	 0000106735662,00	
821300200	 0881096708173,00	
821300300	 0000000000000,00	
821300400	 1519372571037,00	
821300500	 0000000000000,00	
821300600	 0004284344994,00	
821400000	 0251361764702,00	
821400100	 0158685221667,00	
821400200	 0014364687685,00	
821400300	 0078311855350,00	
821400400	 0000000000000,00	
821400500	 0000000000000,00	
831000000	 1429921285850,00	
831100000	 0023126328998,00	
831100100	 0000000000000,00	
831100200	 0023126328998,00	
831200000	 0056172149669,00	
831300000	 0000000000000,00	
831500000	 0484051840408,00	
831500100	 0472448369903,00	
831500200	 0011603470505,00	
831600000	 0757218963280,00	
831600100	 0345141049388,00	
831600200	 0025797301580,00	
831600300	 0077859763009,00	
831600400	 0308420849303,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0101890501928,00	
831800100	 0000000000000,00	
831800200	 0101890501928,00	
831900000	 0007461501567,00	
832000000	 3007759251819,00	
832100000	 0034212905982,00	
832100100	 0033960850953,00	
832100200	 0000252055029,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000266083951,00	
832500100	 0000266083951,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 2973280261886,00	
832700100	 1089772070042,00	
832700101	 0000000000000,00	
832700102	 1089772070042,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 1883508191844,00	
832700201	 0000000000000,00	
832700202	 1883508191844,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 7731806353106,00	
833050000	 0000000000000,00	
833050100	 0000000000000,00	
833050200	 0000000000000,00	
833100000	 2033300674384,00	
833200000	 1564908599281,00	
833300000	 4133597079441,00	
833300100	 4133597079441,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0006377222344,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0006377222344,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 0718997272075,00	
841000100	 0005671021083,00	
841000200	 0005840156799,00	
841000300	 0000000000000,00	
841000400	 0000000000000,00	
841000500	 0000000000000,00	
841000600	 0707486094193,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0001129900000,00	
