012	BANCO DEL ESTADO DE CHILE
811000000	 3398576350836,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1421850079096,00	
811200100	 1101759381920,00	
811200101	 1010165737947,00	
811200102	 0000000000000,00	
811200103	 0091593643973,00	
811200104	 0000000000000,00	
811200600	 0013737511732,00	
811200700	 0011553562889,00	
811200800	 0001802768519,00	
811200900	 0000892655491,00	
811201000	 0075677956559,00	
811201100	 0205437673331,00	
811201200	 0010988568655,00	
811300000	 1535705010442,00	
811300100	 0030229235737,00	
811300200	 0070442443383,00	
811300300	 0000000000000,00	
811300400	 1410742636368,00	
811300500	 0000000000000,00	
811300600	 0024290694954,00	
811400000	 0441021261298,00	
811400100	 0393622278880,00	
811400200	 0017620240414,00	
811400300	 0029778742004,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 1558359865383,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0683829524324,00	
812200100	 0453555792283,00	
812200101	 0412302948496,00	
812200102	 0000000000000,00	
812200103	 0041252843787,00	
812200104	 0000000000000,00	
812200600	 0008238415869,00	
812200700	 0006747391430,00	
812200800	 0001346934145,00	
812200900	 0000124403134,00	
812201000	 0032431770666,00	
812201100	 0171357172381,00	
812201200	 0010027644416,00	
812300000	 0781916441987,00	
812300100	 0016852020902,00	
812300200	 0040655431936,00	
812300300	 0000000000000,00	
812300400	 0712487546003,00	
812300500	 0000000000000,00	
812300600	 0011921443146,00	
812400000	 0092613899072,00	
812400100	 0077537704318,00	
812400200	 0003520889941,00	
812400300	 0011555304813,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0379189475763,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0137642348124,00	
813200100	 0099403971162,00	
813200101	 0099403971162,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0005094895293,00	
813200700	 0000000000000,00	
813200800	 0000000000000,00	
813200900	 0000000000000,00	
813201000	 0006269654074,00	
813201100	 0017428802791,00	
813201200	 0009445024804,00	
813300000	 0033437021226,00	
813300100	 0001355164939,00	
813300200	 0001460973212,00	
813300300	 0000000000000,00	
813300400	 0023500307620,00	
813300500	 0000000000000,00	
813300600	 0007120575455,00	
813400000	 0208110106413,00	
813400100	 0164617132505,00	
813400200	 0009483386369,00	
813400300	 0034009587539,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0082113808743,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0037153390211,00	
814200100	 0031694960623,00	
814200101	 0031694960623,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000314266129,00	
814200700	 0000133488533,00	
814200800	 0000000000000,00	
814200900	 0000000000000,00	
814201000	 0001610861121,00	
814201100	 0000000000000,00	
814201200	 0003399813805,00	
814300000	 0019990981703,00	
814300100	 0000685715187,00	
814300200	 0000416345748,00	
814300300	 0000000000000,00	
814300400	 0018671936622,00	
814300500	 0000000000000,00	
814300600	 0000216984146,00	
814400000	 0024969436829,00	
814400100	 0016327663353,00	
814400200	 0002311359234,00	
814400300	 0006330414242,00	
814400400	 0000000000000,00	
814400500	 0000000000000,00	
821000000	 35019479674177,00	
821100000	 0936177311245,00	
821100100	 0000000000000,00	
821100200	 0936177311245,00	
821200000	 16872270576546,00	
821200100	 13138278773095,00	
821200101	 12005999377151,00	
821200102	 0015810316295,00	
821200103	 0798942844904,00	
821200104	 0317526234745,00	
821200600	 1155004329568,00	
821200700	 0102379234239,00	
821200800	 0009343285959,00	
821200900	 0209495237179,00	
821201000	 1047314104038,00	
821201100	 1194131539880,00	
821201200	 0016324072588,00	
821300000	 14575089113105,00	
821300100	 0186402779680,00	
821300200	 0438738346517,00	
821300300	 0000000000000,00	
821300400	 13779300269193,00	
821300500	 0000000000000,00	
821300600	 0170647717715,00	
821400000	 2635942673281,00	
821400100	 2067300618932,00	
821400200	 0108850032990,00	
821400300	 0459792021359,00	
821400400	 0000000000000,00	
821400500	 0000000000000,00	
831000000	 7298004769529,00	
831100000	 0625706489120,00	
831100100	 0558374303175,00	
831100200	 0067332185945,00	
831200000	 0431571955577,00	
831300000	 0000000000000,00	
831500000	 1667480700121,00	
831500100	 1382220764623,00	
831500200	 0285259935498,00	
831600000	 0000000000000,00	
831600100	 0000000000000,00	
831600200	 0000000000000,00	
831600300	 0000000000000,00	
831600400	 0000000000000,00	
831600500	 0000000000000,00	
831700000	 2140224087546,00	
831700100	 0724454544908,00	
831700200	 0016452983862,00	
831700300	 0321413515478,00	
831700400	 1077903043298,00	
831700500	 0000000000000,00	
831800000	 2433021537165,00	
831800100	 1938911321197,00	
831800200	 0494110215968,00	
831900000	 0000000000000,00	
832000000	 0124944945163,00	
832100000	 0052068826062,00	
832100100	 0007952732740,00	
832100200	 0044116093322,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000000000000,00	
832500100	 0000000000000,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 0072876119101,00	
832700100	 0000000000000,00	
832700101	 0000000000000,00	
832700102	 0000000000000,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0072876119101,00	
832700201	 0000000000000,00	
832700202	 0072876119101,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 12507058253219,00	
833050000	 3975487861424,00	
833050100	 0000000000000,00	
833050200	 3975487861424,00	
833100000	 0695470589920,00	
833200000	 0005236500000,00	
833300000	 7830863301875,00	
833300100	 7830050455477,00	
833300200	 0000812846398,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0000000000000,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0000000000000,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 0074605869568,00	
841000100	 0039005869568,00	
841000200	 0035600000000,00	
841000300	 0000000000000,00	
841000400	 0000000000000,00	
841000500	 0000000000000,00	
841000600	 0000000000000,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0001176937226,00	
844200000	 0037109629237,00	
844300000	 0163840884895,00	
844400000	 0000000000000,00	
844400100	 0000000000000,00	
844400200	 0000000000000,00	
844500000	 1901321240000,00	
844500100	 1828193500000,00	
844500200	 0000000000000,00	
844500300	 0073127740000,00	
844600000	 0000418292256,00	
845250000	 1952124598469,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0000000000000,00	
845250400	 0000000000000,00	
845250500	 1948066052324,00	
845250501	 1329352251283,00	
845250502	 0001319203431,00	
845250503	 0179585150295,00	
845250504	 0118831876269,00	
845250505	 0000000000000,00	
845250509	 0318977571046,00	
845250600	 0004058546145,00	
845250601	 0000000000000,00	
845250602	 0004058546145,00	
845250603	 0000000000000,00	
845250609	 0000000000000,00	
845500000	 0070319495290,00	
845500100	 0000000000000,00	
845500200	 0000000000000,00	
845500300	 0015723321989,00	
845500400	 0000000000000,00	
845500500	 0054596173301,00	
845500501	 0001116956504,00	
845500502	 0000000000000,00	
845500503	 0000016616772,00	
845500504	 0000000000000,00	
845500509	 0053462600025,00	
845500600	 0000000000000,00	
846100000	 0000000000000,00	
847000000	 0111998429894,00	
847100000	 0122752201686,00	
847100100	 0000344900274,00	
847100200	 0115339869421,00	
847100300	 0002298636458,00	
847100400	 0000321523668,00	
847100500	 0000798971303,00	
847100600	 0000914565311,00	
