051	BANCO FALABELLA
811000000	 0286458258400,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0009604773419,00	
811200100	 0001946329254,00	
811200101	 0000484806320,00	
811200102	 0000000000000,00	
811200103	 0001461522934,00	
811200104	 0000000000000,00	
811200600	 0000000000000,00	
811200700	 0000000000000,00	
811200800	 0000000000000,00	
811200900	 0000000000000,00	
811201000	 0000000000000,00	
811201100	 0007658444165,00	
811201200	 0000000000000,00	
811300000	 0038692599686,00	
811300100	 0003939005366,00	
811300200	 0006173186681,00	
811300300	 0000000000000,00	
811300400	 0027052061239,00	
811300500	 0000000000000,00	
811300600	 0001528346400,00	
811400000	 0238160885295,00	
811400100	 0070445363456,00	
811400200	 0011890257003,00	
811400300	 0155825264836,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0013477199667,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0006241112857,00	
812200100	 0000316966780,00	
812200101	 0000295791840,00	
812200102	 0000000000000,00	
812200103	 0000021174940,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000000000000,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0000000000000,00	
812201100	 0005924146077,00	
812201200	 0000000000000,00	
812300000	 0000892408003,00	
812300100	 0000173999654,00	
812300200	 0000140749618,00	
812300300	 0000000000000,00	
812300400	 0000533541876,00	
812300500	 0000000000000,00	
812300600	 0000044116855,00	
812400000	 0006343678807,00	
812400100	 0002381538771,00	
812400200	 0003962140036,00	
812400300	 0000000000000,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0462081193813,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0001339612920,00	
813200100	 0000000000000,00	
813200101	 0000000000000,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000007758694,00	
813200800	 0000000000000,00	
813200900	 0000000000000,00	
813201000	 0000000000000,00	
813201100	 0001331854226,00	
813201200	 0000000000000,00	
813300000	 0000779332539,00	
813300100	 0000000000000,00	
813300200	 0000779332539,00	
813300300	 0000000000000,00	
813300400	 0000000000000,00	
813300500	 0000000000000,00	
