016	BANCO DE CRÉDITO E INVERSIONES
811000000	 1894300335519,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1232662951305,00	
811200100	 1119216964341,00	
811200101	 0933430896705,00	
811200102	 0185394049175,00	
811200103	 0000392018461,00	
811200104	 0000000000000,00	
811200600	 0007360158471,00	
811200700	 0011646672794,00	
811200800	 0007992743616,00	
811200900	 0003653071081,00	
811201000	 0056656692840,00	
811201100	 0015655685663,00	
811201200	 0010480962499,00	
811300000	 0378643742061,00	
811300100	 0000065627184,00	
811300200	 0007647771386,00	
811300300	 0000000000000,00	
811300400	 0367725134992,00	
811300500	 0000000000000,00	
811300600	 0003205208499,00	
811400000	 0282993642153,00	
811400100	 0181528503822,00	
811400200	 0017770200070,00	
811400300	 0083329140682,00	
811400400	 0000003888952,00	
811400500	 0000361908627,00	
812000000	 0846734172972,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0508319676647,00	
812200100	 0447419822339,00	
812200101	 0415223140223,00	
812200102	 0032089229482,00	
812200103	 0000107452634,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0005362544506,00	
812200800	 0006716178385,00	
812200900	 0000000000000,00	
812201000	 0027360215318,00	
812201100	 0011911497657,00	
812201200	 0009549418442,00	
812300000	 0295225082239,00	
812300100	 0000063434675,00	
812300200	 0006264031675,00	
812300300	 0000000000000,00	
812300400	 0288224596700,00	
812300500	 0000000000000,00	
812300600	 0000673019189,00	
812400000	 0043189414086,00	
812400100	 0025210715756,00	
812400200	 0004281595075,00	
812400300	 0013543457516,00	
812400400	 0000007777904,00	
812400500	 0000145867835,00	
813000000	 0454757429683,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0086736032803,00	
813200100	 0068346476556,00	
813200101	 0040660330970,00	
813200102	 0021180551422,00	
813200103	 0006505594164,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000000000000,00	
813200800	 0002399565458,00	
813200900	 0002872862849,00	
813201000	 0005221404109,00	
813201100	 0007271786688,00	
813201200	 0000623937143,00	
813300000	 0008508146322,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0008508146322,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0359513250558,00	
813400100	 0133444148994,00	
813400200	 0013393576895,00	
813400300	 0212675524669,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0071177939883,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0023944117906,00	
814200100	 0017806716548,00	
814200101	 0013036240667,00	
814200102	 0000298879747,00	
814200103	 0004471596134,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000000000000,00	
814200800	 0000000000000,00	
814200900	 0001076981746,00	
814201000	 0000307624171,00	
814201100	 0004545461477,00	
814201200	 0000207333964,00	
814300000	 0003775765105,00	
814300100	 0000020903980,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0003754861125,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0043458056872,00	
814400100	 0027004217408,00	
814400200	 0001379944715,00	
814400300	 0015067029339,00	
814400400	 0000002900285,00	
814400500	 0000003965125,00	
821000000	 50097555034661,00	
821100000	 0707973233904,00	
821100100	 0000000000000,00	
821100200	 0707973233904,00	
821200000	 31990032673685,00	
821200100	 26934757242801,00	
821200101	 13281474735261,00	
821200102	 6241877921708,00	
821200103	 7411404585832,00	
821200104	 0000000000000,00	
