014	SCOTIABANK CHILE
811000000	 1628237126679,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0820428373193,00	
811200100	 0661633099933,00	
811200101	 0661282407900,00	
811200102	 0000000000001,00	
811200103	 0000350692032,00	
811200104	 0000000000000,00	
811200600	 0014037988234,00	
811200700	 0008063673670,00	
811200800	 0000420940397,00	
811200900	 0003804829569,00	
811201000	 0026460481477,00	
811201100	 0101920788750,00	
811201200	 0004086571163,00	
811300000	 0395518689003,00	
811300100	 0008339695749,00	
811300200	 0002499400102,00	
811300300	 0000000000000,00	
811300400	 0376529684628,00	
811300500	 0003477499291,00	
811300600	 0004672409233,00	
811400000	 0412290064483,00	
811400100	 0155920330689,00	
811400200	 0007651180536,00	
811400300	 0248718271210,00	
811400400	 0000000000000,00	
811400500	 0000000282048,00	
812000000	 0783041005619,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0337775330073,00	
812200100	 0188955853988,00	
812200101	 0188918665076,00	
812200102	 0000000000000,00	
812200103	 0000037188912,00	
812200104	 0000000000000,00	
812200600	 0037375695757,00	
812200700	 0000000000000,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0010653506658,00	
812201100	 0100790273670,00	
812201200	 0000000000000,00	
812300000	 0386104440625,00	
812300100	 0000017591892,00	
812300200	 0000153107423,00	
812300300	 0000000000000,00	
812300400	 0384478490669,00	
812300500	 0001454583985,00	
812300600	 0000000666656,00	
812400000	 0059161234921,00	
812400100	 0055899011405,00	
812400200	 0000000000000,00	
812400300	 0003262223516,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0349445745279,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0066123445323,00	
813200100	 0034510625981,00	
813200101	 0034488958424,00	
813200102	 0000000000000,00	
813200103	 0000021667557,00	
813200104	 0000000000000,00	
813200600	 0006150250192,00	
813200700	 0001397328897,00	
813200800	 0000000000000,00	
813200900	 0000057093942,00	
813201000	 0004704360051,00	
813201100	 0018181418987,00	
813201200	 0001122367273,00	
813300000	 0007372020132,00	
813300100	 0000088511617,00	
813300200	 0000014548054,00	
813300300	 0000000000000,00	
813300400	 0007177569610,00	
813300500	 0000059338301,00	
813300600	 0000032052550,00	
813400000	 0275950279824,00	
813400100	 0086960336940,00	
813400200	 0005407764068,00	
813400300	 0183579282872,00	
813400400	 0000000000000,00	
813400500	 0000002895944,00	
814000000	 0071162169675,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0017779194561,00	
814200100	 0006837352340,00	
814200101	 0006689075883,00	
814200102	 0000000000000,00	
814200103	 0000148276457,00	
814200104	 0000000000000,00	
814200600	 0000125004458,00	
814200700	 0000106596991,00	
814200800	 0000000000000,00	
814200900	 0000000000000,00	
814201000	 0002431777788,00	
814201100	 0007752452387,00	
814201200	 0000526010597,00	
814300000	 0007182198350,00	
814300100	 0000454003451,00	
814300200	 0000076477019,00	
814300300	 0000000000000,00	
814300400	 0006228377524,00	
814300500	 0000356717422,00	
814300600	 0000066622934,00	
814400000	 0046200776764,00	
814400100	 0030324568852,00	
814400200	 0000945560965,00	
814400300	 0014930430604,00	
814400400	 0000000000000,00	
814400500	 0000000216343,00	
821000000	 32344475389360,00	
821100000	 0000000000000,00	
821100100	 0000000000000,00	
821100200	 0000000000000,00	
821200000	 14255522020674,00	
821200100	 10580741361528,00	
821200101	 10530368801250,00	
821200102	 0000946454904,00	
821200103	 0005070391734,00	
821200104	 0044355713640,00	
821200600	 1800458988997,00	
821200700	 0075612626124,00	
821200800	 0013909857536,00	
821200900	 0291944112050,00	
821201000	 0831947189474,00	
821201100	 0656080807234,00	
821201200	 0004827077731,00	
821300000	 13874037468870,00	
821300100	 0075935420400,00	
821300200	 0034344098237,00	
821300300	 0000000000000,00	
821300400	 13649760995216,00	
821300500	 0035520660479,00	
821300600	 0078476294538,00	
821400000	 4214915899816,00	
821400100	 1730507713858,00	
821400200	 0084611109883,00	
821400300	 2399465890511,00	
821400400	 0000000000000,00	
821400500	 0000331185564,00	
831000000	 7782722543719,00	
831100000	 0723063623589,00	
831100100	 0324728738720,00	
831100200	 0398334884869,00	
831200000	 0126144693869,00	
831300000	 0000000000000,00	
831500000	 0636640286355,00	
831500100	 0474041127996,00	
831500200	 0162599158359,00	
831600000	 6195672831793,00	
831600100	 0696324608522,00	
831600200	 0067120850177,00	
831600300	 0394667618326,00	
831600400	 5037559754768,00	
831600500	 0000000000000,00	
