049	BANCO SECURITY                                                          
8130000	 0000000002052,00
8131000	 0000000000000,00
8133000	 0000000001498,00
8134000	 0000000000000,00
8135000	 0000000000554,00
8140000	 0000000000105,00
8141000	 0000000000000,00
8143000	 0000000000021,00
8144000	 0000000000000,00
8145000	 0000000000084,00
8310000	 0000000436868,00
8311000	 0000000026060,00
8312000	 0000000003266,00
8314000	 0000000010323,00
8315000	 0000000167981,00
8316000	 0000000000000,00
8317000	 0000000229238,00
8318000	 0000000000000,00
8319000	 0000000000000,00
