049	BANCO SECURITY
8110000	 0000000186955,00	
8111000	 0000000000000,00	
8113000	 0000000173469,00	
8114000	 0000000005993,00	
8115000	 0000000007493,00	
8130000	 0000000021904,00	
8131000	 0000000000000,00	
8133000	 0000000009479,00	
8134000	 0000000000178,00	
8135000	 0000000012247,00	
8140000	 0000000003483,00	
8141000	 0000000000000,00	
8143000	 0000000001666,00	
8144000	 0000000000000,00	
8145000	 0000000001817,00	
8310000	 0000001063657,00	
8311000	 0000000004125,00	
8312000	 0000000000053,00	
8314000	 0000000015576,00	
8315000	 0000000216288,00	
8315100	 0000000205532,00	
8315200	 0000000010756,00	
8317000	 0000000827615,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002118679,00	
8511000	 0000000000276,00	
8513000	 0000002118403,00	
8520000	 0000000869662,00	
8521000	 0000000000000,00	
8523000	 0000000869662,00	
8530000	 0000000141210,00	
8531000	 0000000000000,00	
8533000	 0000000141210,00	
8540000	 0000001158415,00	
8543000	 0000000226468,00	
8544000	 0000000565698,00	
8545000	 0000000366249,00	
8560000	 0000000022502,00	
8563000	 0000000009017,00	
8564000	 0000000005993,00	
8565000	 0000000007492,00	
8610000	 0000000374787,00	
8620000	 0000000027274,00	
8630000	 0000000001275,00	
8640000	 0000000660016,00	
8660000	 0000000000305,00	
