014	SCOTIABANK CHILE
8110000	 0000001004745,00	
8111000	 0000000000000,00	
8113000	 0000000373981,00	
8114000	 0000000330889,00	
8115000	 0000000299875,00	
8130000	 0000000027336,00	
8131000	 0000000000000,00	
8133000	 0000000003571,00	
8134000	 0000000000379,00	
8135000	 0000000023386,00	
8140000	 0000000004433,00	
8141000	 0000000000000,00	
8143000	 0000000000558,00	
8144000	 0000000000496,00	
8145000	 0000000003379,00	
8310000	 0000006827608,00	
8311000	 0000000181670,00	
8312000	 0000000000301,00	
8314000	 0000000052592,00	
8315000	 0000000894924,00	
8315100	 0000000658762,00	
8315200	 0000000236162,00	
8317000	 0000005410967,00	
8318000	 0000000287154,00	
8318100	 0000000235439,00	
8318900	 0000000051715,00	
8319000	 0000000000000,00	
8510000	 0000010765924,00	
8511000	 0000000002523,00	
8513000	 0000010763401,00	
8520000	 0000000216787,00	
8521000	 0000000000000,00	
8523000	 0000000216787,00	
8530000	 0000000077294,00	
8531000	 0000000000000,00	
8533000	 0000000077294,00	
8540000	 0000013744829,00	
8543000	 0000001702736,00	
8544000	 0000008895841,00	
8545000	 0000003146252,00	
8560000	 0000000839476,00	
8563000	 0000000208712,00	
8564000	 0000000330889,00	
8565000	 0000000299875,00	
8610000	 0000002008169,00	
8620000	 0000000005214,00	
8630000	 0000000001866,00	
8640000	 0000004778221,00	
8660000	 0000000034138,00	
8700000	 0000000000691,00	
8710000	 0000000000770,00	
8711000	 0000000000002,00	
8712000	 0000000000154,00	
8713000	 0000000000006,00	
8714000	 0000000000102,00	
8715000	 0000000000491,00	
8716000	 0000000000003,00	
8717000	 0000000000012,00	
8720000	 0000000000079,00	
8721000	 0000000000000,00	
8722000	 0000000000000,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000079,00	
8910000	 0000000471007,00	
8911000	 0000000000000,00	
8913000	 0000000172213,00	
8914000	 0000000209345,00	
8915000	 0000000089449,00	
