039	ITAÚ CORPBANCA
8110000	 0000001512320,00	
8111000	 0000000000000,00	
8113000	 0000001100184,00	
8114000	 0000000233729,00	
8115000	 0000000178407,00	
8130000	 0000000025139,00	
8131000	 0000000000000,00	
8133000	 0000000007747,00	
8134000	 0000000000707,00	
8135000	 0000000016685,00	
8140000	 0000000004192,00	
8141000	 0000000000000,00	
8143000	 0000000001131,00	
8144000	 0000000000166,00	
8145000	 0000000002895,00	
8310000	 0000006056048,00	
8311000	 0000000539832,00	
8312000	 0000000000544,00	
8314000	 0000000116588,00	
8315000	 0000001518916,00	
8315100	 0000000996393,00	
8315200	 0000000522523,00	
8317000	 0000002763160,00	
8318000	 0000001117008,00	
8318100	 0000000826424,00	
8318900	 0000000290584,00	
8319000	 0000000000000,00	
8510000	 0000012413085,00	
8511000	 0000000115081,00	
8513000	 0000012298004,00	
8520000	 0000000628686,00	
8521000	 0000000000000,00	
8523000	 0000000628686,00	
8530000	 0000000564659,00	
8531000	 0000000000000,00	
8533000	 0000000564659,00	
8540000	 0000009100520,00	
8543000	 0000001759636,00	
8544000	 0000004732648,00	
8545000	 0000002608236,00	
8560000	 0000000639748,00	
8563000	 0000000227613,00	
8564000	 0000000233729,00	
8565000	 0000000178406,00	
8610000	 0000002827051,00	
8620000	 0000000040669,00	
8630000	 0000000016075,00	
8640000	 0000003164319,00	
8660000	 0000000007934,00	
8700000	 0000000000513,00	
8710000	 0000000000879,00	
8711000	 0000000000000,00	
8712000	 0000000000251,00	
8713000	 0000000000117,00	
8714000	 0000000000000,00	
8715000	 0000000000006,00	
8716000	 0000000000013,00	
8717000	 0000000000492,00	
8720000	 0000000000366,00	
8721000	 0000000000000,00	
8722000	 0000000000144,00	
8723000	 0000000000021,00	
8724000	 0000000000000,00	
8725000	 0000000000112,00	
8726000	 0000000000000,00	
8727000	 0000000000089,00	
8910000	 0000000685932,00	
8911000	 0000000000000,00	
8913000	 0000000521967,00	
8914000	 0000000102096,00	
8915000	 0000000061869,00	
