009	BANCO INTERNACIONAL
8110000	 0000000122445,00	
8111000	 0000000000000,00	
8113000	 0000000119662,00	
8114000	 0000000002259,00	
8115000	 0000000000524,00	
8130000	 0000000000644,00	
8131000	 0000000000000,00	
8133000	 0000000000620,00	
8134000	 0000000000000,00	
8135000	 0000000000024,00	
8140000	 0000000000117,00	
8141000	 0000000000000,00	
8143000	 0000000000097,00	
8144000	 0000000000000,00	
8145000	 0000000000020,00	
8310000	 0000000339129,00	
8311000	 0000000003470,00	
8312000	 0000000000000,00	
8314000	 0000000001714,00	
8315000	 0000000096913,00	
8315100	 0000000096700,00	
8315200	 0000000000213,00	
8317000	 0000000077996,00	
8318000	 0000000159036,00	
8318100	 0000000159036,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001694346,00	
8511000	 0000000000000,00	
8513000	 0000001694346,00	
8520000	 0000000141012,00	
8521000	 0000000000000,00	
8523000	 0000000141012,00	
8530000	 0000000093406,00	
8531000	 0000000000000,00	
8533000	 0000000093406,00	
8540000	 0000000110700,00	
8543000	 0000000064285,00	
8544000	 0000000034295,00	
8545000	 0000000012120,00	
8560000	 0000000003160,00	
8563000	 0000000000377,00	
8564000	 0000000002259,00	
8565000	 0000000000524,00	
8610000	 0000000160355,00	
8620000	 0000000007616,00	
8630000	 0000000000929,00	
8640000	 0000000170149,00	
8660000	 0000000000080,00	
8700000	 0000000000025,00	
8710000	 0000000000025,00	
8711000	 0000000000000,00	
8712000	 0000000000000,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000000,00	
8717000	 0000000000025,00	
8720000	 0000000000000,00	
8721000	 0000000000000,00	
8722000	 0000000000000,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000042034,00	
8911000	 0000000000000,00	
8913000	 0000000039875,00	
8914000	 0000000001884,00	
8915000	 0000000000275,00	
