037	BANCO SANTANDER-CHILE
8110000	 0000001915548,00	
8111000	 0000000000000,00	
8113000	 0000001111179,00	
8114000	 0000000527975,00	
8115000	 0000000276394,00	
8130000	 0000000038497,00	
8131000	 0000000000000,00	
8133000	 0000000015184,00	
8134000	 0000000002193,00	
8135000	 0000000021120,00	
8140000	 0000000007706,00	
8141000	 0000000000000,00	
8143000	 0000000003235,00	
8144000	 0000000001092,00	
8145000	 0000000003379,00	
8310000	 0000012143374,00	
8311000	 0000000439904,00	
8312000	 0000000044844,00	
8314000	 0000000143482,00	
8315000	 0000001960095,00	
8315100	 0000001165806,00	
8315200	 0000000794289,00	
8317000	 0000009069394,00	
8318000	 0000000485655,00	
8318100	 0000000007470,00	
8318900	 0000000478185,00	
8319000	 0000000000000,00	
8510000	 0000010635103,00	
8511000	 0000000018252,00	
8513000	 0000010616851,00	
8520000	 0000000883206,00	
8521000	 0000000000000,00	
8523000	 0000000883206,00	
8530000	 0000000426892,00	
8531000	 0000000000000,00	
8533000	 0000000426892,00	
8540000	 0000020207186,00	
8543000	 0000004084353,00	
8544000	 0000010887244,00	
8545000	 0000005235589,00	
8560000	 0000001272159,00	
8563000	 0000000467790,00	
8564000	 0000000527975,00	
8565000	 0000000276394,00	
8610000	 0000004411329,00	
8620000	 0000000058380,00	
8630000	 0000000007863,00	
8640000	 0000007657763,00	
8660000	 0000000008039,00	
8700000	 0000000000381,00	
8710000	 0000000000410,00	
8711000	 0000000000007,00	
8712000	 0000000000119,00	
8713000	 0000000000108,00	
8714000	 0000000000019,00	
8715000	 0000000000000,00	
8716000	 0000000000004,00	
8717000	 0000000000153,00	
8720000	 0000000000029,00	
8721000	 0000000000000,00	
8722000	 0000000000000,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000029,00	
8910000	 0000000652702,00	
8911000	 0000000000000,00	
8913000	 0000000395425,00	
8914000	 0000000172414,00	
8915000	 0000000084863,00	
