014	SCOTIABANK CHILE
8110000	 0000000514998,00	
8111000	 0000000000000,00	
8113000	 0000000232566,00	
8114000	 0000000184795,00	
8115000	 0000000097637,00	
8130000	 0000000057080,00	
8131000	 0000000000000,00	
8133000	 0000000009426,00	
8134000	 0000000001035,00	
8135000	 0000000046619,00	
8140000	 0000000016861,00	
8141000	 0000000000000,00	
8143000	 0000000002741,00	
8144000	 0000000001330,00	
8145000	 0000000012790,00	
8310000	 0000003774342,00	
8311000	 0000000104720,00	
8312000	 0000000007824,00	
8314000	 0000000034816,00	
8315000	 0000000362962,00	
8315100	 0000000154480,00	
8315200	 0000000208482,00	
8317000	 0000003045162,00	
8318000	 0000000218858,00	
8318100	 0000000218858,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003282603,00	
8511000	 0000000004966,00	
8513000	 0000003277637,00	
8520000	 0000000111607,00	
8521000	 0000000000000,00	
8523000	 0000000111607,00	
8530000	 0000000070423,00	
8531000	 0000000000000,00	
8533000	 0000000070423,00	
8540000	 0000005743858,00	
8543000	 0000001001876,00	
8544000	 0000003182590,00	
8545000	 0000001559392,00	
8560000	 0000000385620,00	
8563000	 0000000103188,00	
8564000	 0000000184795,00	
8565000	 0000000097637,00	
8610000	 0000000587419,00	
8620000	 0000000003262,00	
8630000	 0000000004350,00	
8640000	 0000003167593,00	
8660000	 0000000011718,00	
