012	BANCO DEL ESTADO DE CHILE
8110000	 0000001714980,00	
8111000	 0000000000000,00	
8113000	 0000000480905,00	
8114000	 0000001062323,00	
8115000	 0000000171752,00	
8130000	 0000000070768,00	
8131000	 0000000000000,00	
8133000	 0000000019558,00	
8134000	 0000000005674,00	
8135000	 0000000045536,00	
8140000	 0000000026896,00	
8141000	 0000000000000,00	
8143000	 0000000007320,00	
8144000	 0000000009914,00	
8145000	 0000000009662,00	
8310000	 0000004508012,00	
8311000	 0000000425162,00	
8312000	 0000000219663,00	
8314000	 0000000076564,00	
8315000	 0000001398245,00	
8315100	 0000001170428,00	
8315200	 0000000227817,00	
8317000	 0000001526384,00	
8318000	 0000000861994,00	
8318100	 0000000401754,00	
8318900	 0000000460240,00	
8319000	 0000000000000,00	
8510000	 0000008298321,00	
8511000	 0000000419982,00	
8513000	 0000007878339,00	
8520000	 0000000413067,00	
8521000	 0000000000000,00	
8523000	 0000000413067,00	
8530000	 0000000153571,00	
8531000	 0000000000000,00	
8533000	 0000000153571,00	
8540000	 0000011525433,00	
8543000	 0000002612168,00	
8544000	 0000007350900,00	
8545000	 0000001562365,00	
8560000	 0000001489045,00	
8563000	 0000000254970,00	
8564000	 0000001062323,00	
8565000	 0000000171752,00	
8610000	 0000003158704,00	
8620000	 0000000021609,00	
8630000	 0000000004742,00	
8640000	 0000001315859,00	
8660000	 0000000007098,00	
