039	ITAÚ CORPBANCA
8110000	 0000001063248,00	
8111000	 0000000000000,00	
8113000	 0000000827481,00	
8114000	 0000000134136,00	
8115000	 0000000101631,00	
8130000	 0000000094127,00	
8131000	 0000000000000,00	
8133000	 0000000042110,00	
8134000	 0000000001199,00	
8135000	 0000000050818,00	
8140000	 0000000012137,00	
8141000	 0000000000000,00	
8143000	 0000000004753,00	
8144000	 0000000000798,00	
8145000	 0000000006586,00	
8310000	 0000005403558,00	
8311000	 0000000316427,00	
8312000	 0000000000075,00	
8314000	 0000000089424,00	
8315000	 0000001258376,00	
8315100	 0000000869606,00	
8315200	 0000000388770,00	
8317000	 0000002596310,00	
8318000	 0000001142946,00	
8318100	 0000000858475,00	
8318900	 0000000284471,00	
8319000	 0000000000000,00	
8510000	 0000011601128,00	
8511000	 0000000257157,00	
8513000	 0000011343971,00	
8520000	 0000000799369,00	
8521000	 0000000000000,00	
8523000	 0000000799369,00	
8530000	 0000000439532,00	
8531000	 0000000000000,00	
8533000	 0000000439532,00	
8540000	 0000008231638,00	
8543000	 0000001895075,00	
8544000	 0000003895917,00	
8545000	 0000002440646,00	
8560000	 0000000398499,00	
8563000	 0000000162732,00	
8564000	 0000000134136,00	
8565000	 0000000101631,00	
8610000	 0000002380129,00	
8620000	 0000000086101,00	
8630000	 0000000005627,00	
8640000	 0000002926340,00	
8660000	 0000000005361,00	
