055	BANCO CONSORCIO
8110000	 0000000046111,00	
8111000	 0000000000000,00	
8113000	 0000000043423,00	
8114000	 0000000000586,00	
8115000	 0000000002102,00	
8130000	 0000000001561,00	
8131000	 0000000000000,00	
8133000	 0000000000200,00	
8134000	 0000000000032,00	
8135000	 0000000001329,00	
8140000	 0000000000382,00	
8141000	 0000000000000,00	
8143000	 0000000000000,00	
8144000	 0000000000000,00	
8145000	 0000000000382,00	
8310000	 0000000068059,00	
8311000	 0000000000000,00	
8312000	 0000000008607,00	
8314000	 0000000000000,00	
8315000	 0000000048082,00	
8315100	 0000000044353,00	
8315200	 0000000003729,00	
8317000	 0000000011370,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001681054,00	
8511000	 0000000000000,00	
8513000	 0000001681054,00	
8520000	 0000000069865,00	
8521000	 0000000000000,00	
8523000	 0000000069865,00	
8530000	 0000000023486,00	
8531000	 0000000000000,00	
8533000	 0000000023486,00	
8540000	 0000000160695,00	
8543000	 0000000005127,00	
8544000	 0000000090055,00	
8545000	 0000000065513,00	
8560000	 0000000002694,00	
8563000	 0000000000007,00	
8564000	 0000000000586,00	
8565000	 0000000002101,00	
8610000	 0000000063351,00	
8620000	 0000000002819,00	
8630000	 0000000000815,00	
8640000	 0000000001073,00	
8660000	 0000000000001,00	
