999	SISTEMA FINANCIERO
8110000	 0000007974951,00	
8111000	 0000000000000,00	
8113000	 0000004284204,00	
8114000	 0000002289751,00	
8115000	 0000001400996,00	
8130000	 0000000725733,00	
8131000	 0000000000000,00	
8133000	 0000000199520,00	
8134000	 0000000023922,00	
8135000	 0000000502291,00	
8140000	 0000000152312,00	
8141000	 0000000000000,00	
8143000	 0000000041868,00	
8144000	 0000000019873,00	
8145000	 0000000090571,00	
8310000	 0000047654358,00	
8311000	 0000001571973,00	
8312000	 0000000396735,00	
8314000	 0000000792981,00	
8315000	 0000009554588,00	
8315100	 0000007176259,00	
8315200	 0000002378329,00	
8317000	 0000032030431,00	
8318000	 0000003304469,00	
8318100	 0000001527292,00	
8318900	 0000001777177,00	
8319000	 0000000003181,00	
8510000	 0000068325431,00	
8511000	 0000001660817,00	
8513000	 0000066664614,00	
8520000	 0000003758248,00	
8521000	 0000000000000,00	
8523000	 0000003758248,00	
8530000	 0000002065297,00	
8531000	 0000000000000,00	
8533000	 0000002065297,00	
8540000	 0000074588266,00	
8543000	 0000014848896,00	
8544000	 0000040462932,00	
8545000	 0000019276438,00	
8560000	 0000005148868,00	
8563000	 0000001458124,00	
8564000	 0000002289751,00	
8565000	 0000001400993,00	
8610000	 0000020361868,00	
8620000	 0000000343027,00	
8630000	 0000000045718,00	
8640000	 0000026837476,00	
8660000	 0000000066269,00	
