037	BANCO SANTANDER-CHILE
8110000	 0000001705457,00	
8111000	 0000000000000,00	
8113000	 0000000977087,00	
8114000	 0000000425166,00	
8115000	 0000000303204,00	
8130000	 0000000178182,00	
8131000	 0000000000000,00	
8133000	 0000000065795,00	
8134000	 0000000008541,00	
8135000	 0000000103846,00	
8140000	 0000000033403,00	
8141000	 0000000000000,00	
8143000	 0000000013041,00	
8144000	 0000000004387,00	
8145000	 0000000015975,00	
8310000	 0000010282027,00	
8311000	 0000000123746,00	
8312000	 0000000052439,00	
8314000	 0000000188384,00	
8315000	 0000001713608,00	
8315100	 0000001025161,00	
8315200	 0000000688447,00	
8317000	 0000007886382,00	
8318000	 0000000317468,00	
8318100	 0000000019574,00	
8318900	 0000000297894,00	
8319000	 0000000000000,00	
8510000	 0000009774435,00	
8511000	 0000000277927,00	
8513000	 0000009496508,00	
8520000	 0000000453818,00	
8521000	 0000000000000,00	
8523000	 0000000453818,00	
8530000	 0000000446278,00	
8531000	 0000000000000,00	
8533000	 0000000446278,00	
8540000	 0000015457669,00	
8543000	 0000002852285,00	
8544000	 0000008401812,00	
8545000	 0000004203572,00	
8560000	 0000001084047,00	
8563000	 0000000355677,00	
8564000	 0000000425166,00	
8565000	 0000000303204,00	
8610000	 0000004028673,00	
8620000	 0000000050405,00	
8630000	 0000000013614,00	
8640000	 0000006180785,00	
8660000	 0000000008550,00	
