001	BANCO DE CHILE
8110000	 0000001100170,00	
8111000	 0000000000000,00	
8113000	 0000000517784,00	
8114000	 0000000300754,00	
8115000	 0000000281632,00	
8130000	 0000000059727,00	
8131000	 0000000000000,00	
8133000	 0000000018359,00	
8134000	 0000000002957,00	
8135000	 0000000038411,00	
8140000	 0000000014743,00	
8141000	 0000000000000,00	
8143000	 0000000002151,00	
8144000	 0000000000948,00	
8145000	 0000000011644,00	
8310000	 0000010738408,00	
8311000	 0000000336795,00	
8312000	 0000000109216,00	
8314000	 0000000385066,00	
8315000	 0000002150131,00	
8315100	 0000001763857,00	
8315200	 0000000386274,00	
8317000	 0000007669703,00	
8318000	 0000000087497,00	
8318100	 0000000000000,00	
8318900	 0000000087497,00	
8319000	 0000000000000,00	
8510000	 0000013276630,00	
8511000	 0000000445075,00	
8513000	 0000012831555,00	
8520000	 0000000190163,00	
8521000	 0000000000000,00	
8523000	 0000000190163,00	
8530000	 0000000197243,00	
8531000	 0000000000000,00	
8533000	 0000000197243,00	
8540000	 0000017684282,00	
8543000	 0000004692478,00	
8544000	 0000009329401,00	
8545000	 0000003662403,00	
8560000	 0000000863972,00	
8563000	 0000000281586,00	
8564000	 0000000300754,00	
8565000	 0000000281632,00	
8610000	 0000004155991,00	
8620000	 0000000025581,00	
8630000	 0000000009345,00	
8640000	 0000006524049,00	
8660000	 0000000023442,00	
8700000	 0000000001831,00	
8710000	 0000000003067,00	
8711000	 0000000000000,00	
8712000	 0000000002281,00	
8713000	 0000000000081,00	
8714000	 0000000000040,00	
8715000	 0000000000171,00	
8716000	 0000000000050,00	
8717000	 0000000000444,00	
8720000	 0000000001236,00	
8721000	 0000000000000,00	
8722000	 0000000000881,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000322,00	
8726000	 0000000000000,00	
8727000	 0000000000033,00	
8910000	 0000000304852,00	
8911000	 0000000000000,00	
8913000	 0000000185766,00	
8914000	 0000000074455,00	
8915000	 0000000044631,00	
