014	SCOTIABANK CHILE
8110000	 0000000930232,00	
8111000	 0000000000000,00	
8113000	 0000000434694,00	
8114000	 0000000300452,00	
8115000	 0000000195086,00	
8130000	 0000000039076,00	
8131000	 0000000000000,00	
8133000	 0000000009475,00	
8134000	 0000000002097,00	
8135000	 0000000027504,00	
8140000	 0000000016572,00	
8141000	 0000000000000,00	
8143000	 0000000002259,00	
8144000	 0000000000767,00	
8145000	 0000000013546,00	
8310000	 0000006006564,00	
8311000	 0000000197785,00	
8312000	 0000000006050,00	
8314000	 0000000101496,00	
8315000	 0000000671649,00	
8315100	 0000000561525,00	
8315200	 0000000110124,00	
8317000	 0000004873952,00	
8318000	 0000000155632,00	
8318100	 0000000098469,00	
8318900	 0000000057163,00	
8319000	 0000000000000,00	
8510000	 0000010091776,00	
8511000	 0000000004208,00	
8513000	 0000010087568,00	
8520000	 0000000217939,00	
8521000	 0000000000000,00	
8523000	 0000000217939,00	
8530000	 0000000190386,00	
8531000	 0000000000000,00	
8533000	 0000000190386,00	
8540000	 0000014571710,00	
8543000	 0000001759772,00	
8544000	 0000010054066,00	
8545000	 0000002757872,00	
8560000	 0000000690531,00	
8563000	 0000000194993,00	
8564000	 0000000300452,00	
8565000	 0000000195086,00	
8610000	 0000001582201,00	
8620000	 0000000008948,00	
8630000	 0000000003334,00	
8640000	 0000004394122,00	
8660000	 0000000017959,00	
8700000	 0000000002465,00	
8710000	 0000000003226,00	
8711000	 0000000000048,00	
8712000	 0000000001228,00	
8713000	 0000000000077,00	
8714000	 0000000000008,00	
8715000	 0000000000053,00	
8716000	 0000000000922,00	
8717000	 0000000000890,00	
8720000	 0000000000761,00	
8721000	 0000000000556,00	
8722000	 0000000000171,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000006,00	
8726000	 0000000000018,00	
8727000	 0000000000010,00	
8910000	 0000000361477,00	
8911000	 0000000000000,00	
8913000	 0000000221438,00	
8914000	 0000000105145,00	
8915000	 0000000034894,00	
