049	BANCO SECURITY
8110000	 0000000454883,00	
8111000	 0000000000000,00	
8113000	 0000000421072,00	
8114000	 0000000012948,00	
8115000	 0000000020863,00	
8130000	 0000000008704,00	
8131000	 0000000000000,00	
8133000	 0000000004515,00	
8134000	 0000000000009,00	
8135000	 0000000004180,00	
8140000	 0000000001448,00	
8141000	 0000000000000,00	
8143000	 0000000000684,00	
8144000	 0000000000000,00	
8145000	 0000000000764,00	
8310000	 0000001146717,00	
8311000	 0000000015181,00	
8312000	 0000000000000,00	
8314000	 0000000015460,00	
8315000	 0000000215359,00	
8315100	 0000000143365,00	
8315200	 0000000071994,00	
8317000	 0000000900717,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003628988,00	
8511000	 0000000003060,00	
8513000	 0000003625928,00	
8520000	 0000000872358,00	
8521000	 0000000000000,00	
8523000	 0000000872358,00	
8530000	 0000000265905,00	
8531000	 0000000000000,00	
8533000	 0000000265905,00	
8540000	 0000001439234,00	
8543000	 0000000301435,00	
8544000	 0000000719268,00	
8545000	 0000000418531,00	
8560000	 0000000069105,00	
8563000	 0000000035294,00	
8564000	 0000000012948,00	
8565000	 0000000020863,00	
8610000	 0000000352168,00	
8620000	 0000000025198,00	
8630000	 0000000003517,00	
8640000	 0000000764225,00	
8660000	 0000000001609,00	
8700000	 0000000000116,00	
8710000	 0000000000174,00	
8711000	 0000000000000,00	
8712000	 0000000000151,00	
8713000	 0000000000009,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000001,00	
8717000	 0000000000013,00	
8720000	 0000000000058,00	
8721000	 0000000000001,00	
8722000	 0000000000057,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000116918,00	
8911000	 0000000000000,00	
8913000	 0000000103596,00	
8914000	 0000000008497,00	
8915000	 0000000004825,00	
