012	BANCO DEL ESTADO DE CHILE
8110000	 0000002366365,00	
8111000	 0000000000000,00	
8113000	 0000000842386,00	
8114000	 0000001273717,00	
8115000	 0000000250262,00	
8130000	 0000000050436,00	
8131000	 0000000000000,00	
8133000	 0000000027990,00	
8134000	 0000000006496,00	
8135000	 0000000015950,00	
8140000	 0000000020605,00	
8141000	 0000000000000,00	
8143000	 0000000008218,00	
8144000	 0000000002387,00	
8145000	 0000000010000,00	
8310000	 0000004938113,00	
8311000	 0000000649614,00	
8312000	 0000000057005,00	
8314000	 0000000110877,00	
8315000	 0000001482058,00	
8315100	 0000001294130,00	
8315200	 0000000187928,00	
8317000	 0000001653579,00	
8318000	 0000000984980,00	
8318100	 0000000552850,00	
8318900	 0000000432130,00	
8319000	 0000000000000,00	
8510000	 0000009446745,00	
8511000	 0000000488011,00	
8513000	 0000008958734,00	
8520000	 0000000510973,00	
8521000	 0000000000000,00	
8523000	 0000000510973,00	
8530000	 0000000268187,00	
8531000	 0000000000000,00	
8533000	 0000000268187,00	
8540000	 0000015142854,00	
8543000	 0000003883657,00	
8544000	 0000009567482,00	
8545000	 0000001691715,00	
8560000	 0000002053852,00	
8563000	 0000000529873,00	
8564000	 0000001273717,00	
8565000	 0000000250262,00	
8610000	 0000003159596,00	
8620000	 0000000022718,00	
8630000	 0000000004019,00	
8640000	 0000001727029,00	
8660000	 0000000024751,00	
8700000	 0000000007869,00	
8710000	 0000000010664,00	
8711000	 0000000000000,00	
8712000	 0000000010027,00	
8713000	 0000000000030,00	
8714000	 0000000000029,00	
8715000	 0000000000230,00	
8716000	 0000000000303,00	
8717000	 0000000000045,00	
8720000	 0000000002795,00	
8721000	 0000000000334,00	
8722000	 0000000002192,00	
8723000	 0000000000000,00	
8724000	 0000000000008,00	
8725000	 0000000000245,00	
8726000	 0000000000002,00	
8727000	 0000000000014,00	
8910000	 0000000699912,00	
8911000	 0000000000000,00	
8913000	 0000000281822,00	
8914000	 0000000401164,00	
8915000	 0000000016926,00	
