016	BANCO DE CRÉDITO E INVERSIONES
811000000	 2164503787252,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1439336755783,00	
811200100	 1288641625682,00	
811200101	 1068051638107,00	
811200102	 0220331096764,00	
811200103	 0000258890811,00	
811200104	 0000000000000,00	
811200600	 0031248471342,00	
811200700	 0013749597262,00	
811200800	 0007470485299,00	
811200900	 0000930756860,00	
811201000	 0062145987758,00	
811201100	 0015514701023,00	
811201200	 0019635130557,00	
811300000	 0457664622779,00	
811300100	 0000054441424,00	
811300200	 0016468120849,00	
811300300	 0000000000000,00	
811300400	 0438598031864,00	
811300500	 0000000000000,00	
811300600	 0002544028642,00	
811400000	 0267502408690,00	
811400100	 0172015545938,00	
811400200	 0019857854040,00	
811400300	 0074911138710,00	
811400400	 0000003831019,00	
811400500	 0000714038983,00	
812000000	 0922777118311,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0516157625444,00	
812200100	 0459434211001,00	
812200101	 0439554544976,00	
812200102	 0019828518811,00	
812200103	 0000051147214,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0005757073612,00	
812200800	 0006226610944,00	
812200900	 0000000000000,00	
812201000	 0021142401252,00	
812201100	 0013410090489,00	
812201200	 0010187238146,00	
812300000	 0369012236353,00	
812300100	 0000052659025,00	
812300200	 0012926295418,00	
812300300	 0000000000000,00	
812300400	 0355619860210,00	
812300500	 0000000000000,00	
812300600	 0000413421700,00	
812400000	 0037607256514,00	
812400100	 0018656191788,00	
812400200	 0003610544721,00	
812400300	 0015174209532,00	
812400400	 0000007662038,00	
812400500	 0000158648435,00	
813000000	 0138672618178,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0032984872715,00	
813200100	 0026507514683,00	
813200101	 0020459990207,00	
813200102	 0003330412676,00	
813200103	 0002717111800,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000000000000,00	
813200800	 0002000770815,00	
813200900	 0000019162132,00	
813201000	 0000742008088,00	
813201100	 0003614104510,00	
813201200	 0000101312487,00	
813300000	 0002000030215,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0002000030215,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0103687715248,00	
813400100	 0050311630100,00	
813400200	 0006092874852,00	
813400300	 0047283210296,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0032939405673,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0011498505492,00	
814200100	 0006715532618,00	
814200101	 0004552078430,00	
814200102	 0001129718484,00	
814200103	 0001033735704,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000000000000,00	
814200800	 0000000000000,00	
814200900	 0000613933947,00	
814201000	 0000177749349,00	
814201100	 0003991289578,00	
814201200	 0000000000000,00	
814300000	 0001527579531,00	
814300100	 0000028889000,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0001498690531,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0019913320650,00	
814400100	 0010254214846,00	
814400200	 0000608321094,00	
814400300	 0009050757187,00	
814400400	 0000000000000,00	
814400500	 0000000027523,00	
821000000	 53281810553678,00	
821100000	 0851525140036,00	
821100100	 0000000000000,00	
821100200	 0851525140036,00	
821200000	 34347237259962,00	
821200100	 28984929821828,00	
821200101	 13756619793328,00	
821200102	 7181287884056,00	
821200103	 8047022144444,00	
821200104	 0000000000000,00	
821200600	 2170757396080,00	
821200700	 0132511457448,00	
821200800	 0073144309730,00	
821200900	 1061706291003,00	
821201000	 1794366824521,00	
821201100	 0110030242476,00	
821201200	 0019790916876,00	
821300000	 14380105539828,00	
821300100	 0000426321026,00	
821300200	 3612196902320,00	
821300300	 10713768537070,00	
821300400	 0000000000000,00	
821300500	 0000000000000,00	
821300600	 0053713779412,00	
821400000	 3702942613852,00	
821400100	 1789801049878,00	
821400200	 0109372106904,00	
821400300	 1761849081386,00	
821400400	 0000421077899,00	
821400500	 0041499297785,00	
831000000	 13529852952734,00	
831100000	 0243124206815,00	
831100100	 0000000000000,00	
831100200	 0243124206815,00	
831200000	 0465841344529,00	
831300000	 0000000000000,00	
831500000	 2895281984961,00	
831500100	 1788793154293,00	
831500200	 1106488830668,00	
831600000	 3696912619443,00	
831600100	 0000000000000,00	
831600200	 0000000000000,00	
831600300	 0009017626857,00	
831600400	 3687894992586,00	
831600500	 0000000000000,00	
831700000	 5290765071587,00	
831700100	 4570575550124,00	
831700200	 0309851104883,00	
831700300	 0410338416580,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0937927725399,00	
831800100	 0001139477494,00	
831800200	 0936788247905,00	
831900000	 0000000000000,00	
832000000	 10015535649785,00	
832100000	 0257041464593,00	
832100100	 0057143161799,00	
832100200	 0199898302794,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000000000000,00	
832500100	 0000000000000,00	
832500200	 0000000000000,00	
