012	BANCO DEL ESTADO DE CHILE
811000000	 3496674068142,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1437578400224,00	
811200100	 1111777579202,00	
811200101	 1007056645424,00	
811200102	 0000000000000,00	
811200103	 0104720933778,00	
811200104	 0000000000000,00	
811200600	 0015234250453,00	
811200700	 0012264377132,00	
811200800	 0002228749103,00	
811200900	 0000504906449,00	
811201000	 0067543887325,00	
811201100	 0210843131920,00	
811201200	 0017181518640,00	
811300000	 1632016353913,00	
811300100	 0028772392684,00	
811300200	 0069320566895,00	
811300300	 0000000000000,00	
811300400	 1510216471656,00	
811300500	 0000000000000,00	
811300600	 0023706922678,00	
811400000	 0427079314005,00	
811400100	 0380771459157,00	
811400200	 0017374384018,00	
811400300	 0028933470830,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 1677338706884,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0738992452150,00	
812200100	 0487901150541,00	
812200101	 0440254032255,00	
812200102	 0000000000000,00	
812200103	 0047647118286,00	
812200104	 0000000000000,00	
812200600	 0009799279644,00	
812200700	 0007352161928,00	
812200800	 0001746522589,00	
812200900	 0000096134028,00	
812201000	 0029360041662,00	
812201100	 0184440421270,00	
812201200	 0018296740488,00	
812300000	 0855915792063,00	
812300100	 0016942648873,00	
812300200	 0041690880021,00	
812300300	 0000000000000,00	
812300400	 0784899388767,00	
812300500	 0000000000000,00	
812300600	 0012382874402,00	
812400000	 0082430462671,00	
812400100	 0069547711819,00	
812400200	 0003286725738,00	
812400300	 0009596025114,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0196516870645,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0056581579171,00	
813200100	 0042711109911,00	
813200101	 0042711109911,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0001984337332,00	
813200700	 0000000000000,00	
813200800	 0000000000000,00	
813200900	 0000044814174,00	
813201000	 0003452963160,00	
813201100	 0008031245221,00	
813201200	 0000357109373,00	
813300000	 0009221187791,00	
813300100	 0000275829341,00	
813300200	 0000294004082,00	
813300300	 0000000000000,00	
813300400	 0006935812947,00	
813300500	 0000000000000,00	
813300600	 0001715541421,00	
813400000	 0130714103683,00	
813400100	 0111547461481,00	
813400200	 0004666127486,00	
813400300	 0014500514716,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0032449629249,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0010698368589,00	
814200100	 0008513609187,00	
814200101	 0008513609187,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000006855269,00	
814200700	 0000067621653,00	
814200800	 0000000000000,00	
814200900	 0000000000000,00	
814201000	 0001624722233,00	
814201100	 0000000000000,00	
814201200	 0000485560247,00	
814300000	 0010154643937,00	
814300100	 0000468274339,00	
814300200	 0000114642977,00	
814300300	 0000000000000,00	
814300400	 0009419598511,00	
814300500	 0000000000000,00	
814300600	 0000152128110,00	
814400000	 0011596616723,00	
814400100	 0008151132502,00	
814400200	 0000915348436,00	
814400300	 0002530135785,00	
814400400	 0000000000000,00	
814400500	 0000000000000,00	
821000000	 35946878054929,00	
821100000	 0827517701655,00	
821100100	 0000000000000,00	
821100200	 0827517701655,00	
821200000	 17291014493394,00	
821200100	 13403260942139,00	
821200101	 12190049582893,00	
821200102	 0016355939406,00	
821200103	 0853540672763,00	
821200104	 0343314747077,00	
821200600	 1334476208025,00	
821200700	 0141174770537,00	
821200800	 0011253986504,00	
821200900	 0196243102411,00	
821201000	 1024867406756,00	
821201100	 1156628768125,00	
821201200	 0023109308897,00	
821300000	 15225466699580,00	
821300100	 0172424104351,00	
821300200	 0421588288581,00	
821300300	 0000000000000,00	
821300400	 14467450047301,00	
821300500	 0000000000000,00	
821300600	 0164004259347,00	
821400000	 2602879160300,00	
821400100	 2025812135833,00	
821400200	 0104623764683,00	
821400300	 0472443259784,00	
821400400	 0000000000000,00	
821400500	 0000000000000,00	
831000000	 5624901601079,00	
831100000	 0299075307464,00	
831100100	 0196694836183,00	
831100200	 0102380471281,00	
831200000	 0387624381080,00	
831300000	 0000000000000,00	
831500000	 1364530147629,00	
831500100	 1046355195825,00	
831500200	 0318174951804,00	
831600000	 0569678123218,00	
831600100	 0569678123218,00	
831600200	 0000000000000,00	
831600300	 0000000000000,00	
831600400	 0000000000000,00	
831600500	 0000000000000,00	
831700000	 1583541334193,00	
831700100	 0103563136240,00	
831700200	 0019282975631,00	
831700300	 0325864287658,00	
831700400	 1134830934664,00	
831700500	 0000000000000,00	
831800000	 1420452307495,00	
831800100	 0902578948453,00	
831800200	 0517873359042,00	
831900000	 0000000000000,00	
832000000	 0124735639348,00	
832100000	 0054676930590,00	
832100100	 0006955305056,00	
832100200	 0047721625534,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000000000000,00	
832500100	 0000000000000,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 0070058708758,00	
832700100	 0000000000000,00	
832700101	 0000000000000,00	
832700102	 0000000000000,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0070058708758,00	
832700201	 0000000000000,00	
832700202	 0070058708758,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 10988741730093,00	
833050000	 4156563468954,00	
833050100	 0000000000000,00	
833050200	 4156563468954,00	
833100000	 0000000000000,00	
833200000	 0005236500000,00	
833300000	 6826941761139,00	
833300100	 6826128914741,00	
833300200	 0000812846398,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0000000000000,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0000000000000,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 0096246677121,00	
841000100	 0052846677121,00	
841000200	 0043400000000,00	
841000300	 0000000000000,00	
841000400	 0000000000000,00	
841000500	 0000000000000,00	
841000600	 0000000000000,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0001913825333,00	
844200000	 0036740787493,00	
844300000	 0171917951843,00	
844400000	 0000000000000,00	
844400100	 0000000000000,00	
844400200	 0000000000000,00	
844500000	 1378693260000,00	
844500100	 1304169300000,00	
844500200	 0000000000000,00	
844500300	 0074523960000,00	
844600000	 0000411282680,00	
845250000	 1933279705990,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0000000000000,00	
845250400	 0000000000000,00	
845250500	 1928522163410,00	
845250501	 1347624504768,00	
845250502	 0001319203431,00	
845250503	 0184585220782,00	
845250504	 0106364247643,00	
845250505	 0000000000000,00	
845250509	 0288628986786,00	
845250600	 0004757542580,00	
845250601	 0000000000000,00	
845250602	 0004757542580,00	
845250603	 0000000000000,00	
845250609	 0000000000000,00	
845500000	 0122394299846,00	
845500100	 0000000000000,00	
845500200	 0000000000000,00	
845500300	 0013157606844,00	
845500400	 0000000000000,00	
845500500	 0109236693002,00	
845500501	 0001261658323,00	
845500502	 0000000000000,00	
845500503	 0000016295134,00	
845500504	 0000000000000,00	
845500509	 0107958739545,00	
845500600	 0000000000000,00	
846100000	 0000000000000,00	
847000000	 0147480549938,00	
847100000	 0148625176637,00	
847100100	 0000127183973,00	
847100200	 0146701727771,00	
847100300	 0000507848284,00	
847100400	 0000246502112,00	
847100500	 0000038721140,00	
847100600	 0000076175982,00	
847100700	 0000927017375,00	
847200000	 0001144626699,00	
847200100	 0000000000000,00	
847200200	 0000875817157,00	
847200300	 0000218315588,00	
847200400	 0000015182200,00	
847200500	 0000000000000,00	
847200600	 0000011988123,00	
847200700	 0000023323631,00	
851000000	 11244840442915,00	
851100000	 0827517701655,00	
851200000	 10417322741260,00	
852000000	 0729043740658,00	
852100000	 0000000000000,00	
852200000	 0729043740658,00	
853000000	 0472447965159,00	
853100000	 0000000000000,00	
853200000	 0472447965159,00	
854000000	 20498116380242,00	
854200000	 4749867660556,00	
854300000	 13573011954317,00	
854400000	 2175236765369,00	
855000000	 2947573355359,00	
855200000	 0888477687441,00	
855300000	 1632016353913,00	
855400000	 0427079314005,00	
856050000	 2972176927805,00	
856050100	 0293397233931,00	
856050200	 0382448062836,00	
856050300	 0000000000000,00	
856050400	 1200287817391,00	
856050500	 0018149250521,00	
856050600	 0568353268939,00	
856050800	 0509541294187,00	
856050900	 0000000000000,00	
856150000	 0121785844576,00	
856150100	 0005199013533,00	
856150200	 0002396016032,00	
856150300	 0000000000000,00	
856150400	 0103655600694,00	
856150500	 0000952819143,00	
856150600	 0001324854279,00	
856150800	 0008257540895,00	
856150900	 0000000000000,00	
856250000	 0006767311453,00	
856250100	 0000000000000,00	
856250200	 0000000000000,00	
856250300	 0000000000000,00	
856250400	 0006611644345,00	
856250500	 0000081143148,00	
856250600	 0000000000000,00	
856250800	 0000074523960,00	
856250900	 0000000000000,00	
856350000	 1046597202581,00	
856350100	 0000479060000,00	
856350200	 0002780302212,00	
856350300	 0000000000000,00	
856350400	 0052994450093,00	
856350500	 0101985386515,00	
856350600	 0000000000000,00	
856350700	 0888358003761,00	
856350800	 0000000000000,00	
856350900	 0000000000000,00	
856450000	 0016879092342,00	
856450100	 0000000000000,00	
856450200	 0000000000000,00	
856450300	 0000000000000,00	
856450400	 0000980635106,00	
856450500	 0001677512544,00	
856450600	 0000000000000,00	
856450700	 0014220944692,00	
856450800	 0000000000000,00	
856450900	 0000000000000,00	
856550000	 1408497469490,00	
856550100	 0285750080956,00	
856550200	 1086162091420,00	
856550300	 0036585297114,00	
856550400	 0000000000000,00	
856550500	 0000000000000,00	
856550600	 0000000000000,00	
856650000	 0052197752832,00	
856650100	 0003070558633,00	
856650200	 0048668843244,00	
856650300	 0000458350955,00	
856650400	 0000000000000,00	
856650500	 0000000000000,00	
856650600	 0000000000000,00	
856750000	 0000000000000,00	
856750100	 0000000000000,00	
856750200	 0000000000000,00	
856750300	 0000000000000,00	
856750400	 0000000000000,00	
856750500	 0000000000000,00	
856750600	 0000000000000,00	
856750800	 0000000000000,00	
856750900	 0000000000000,00	
856850000	 0000000000000,00	
856850100	 0000000000000,00	
856850200	 0000000000000,00	
856850300	 0000000000000,00	
856850400	 0000000000000,00	
856850500	 0000000000000,00	
856850600	 0000000000000,00	
856850800	 0000000000000,00	
856850900	 0000000000000,00	
856950000	 0000000000000,00	
856950100	 0000000000000,00	
856950200	 0000000000000,00	
856950300	 0000000000000,00	
856950400	 0000000000000,00	
856950500	 0000000000000,00	
856950600	 0000000000000,00	
856950800	 0000000000000,00	
856950900	 0000000000000,00	
857000000	 1433727599918,00	
857100000	 0000000000000,00	
857100100	 0000000000000,00	
857100200	 0000000000000,00	
857200000	 0720442740749,00	
857200100	 0491574349013,00	
857200101	 0448767539146,00	
857200102	 0000000000000,00	
857200103	 0042806809867,00	
857200104	 0000000000000,00	
857200600	 0010279217464,00	
857200700	 0007904602812,00	
857200800	 0001864670440,00	
857200900	 0000096134028,00	
857201000	 0018878747297,00	
857201100	 0177226036022,00	
857201200	 0012618983673,00	
857300000	 0614316495050,00	
857300100	 0013704767786,00	
857300200	 0032276718778,00	
857300300	 0000000000000,00	
857300400	 0557546132044,00	
857300500	 0000000000000,00	
857300600	 0010788876442,00	
857400000	 0098968364119,00	
857400100	 0080353019431,00	
857400200	 0004610900568,00	
857400300	 0014004444120,00	
857400400	 0000000000000,00	
857400500	 0000000000000,00	
858000000	 0000000000000,00	
858100000	 0000000000000,00	
858200000	 0000000000000,00	
858300000	 0000000000000,00	
858400000	 0000000000000,00	
859000000	 0000000000000,00	
859100000	 0000000000000,00	
859200000	 0000000000000,00	
859300000	 0000000000000,00	
859400000	 0000000000000,00	
