009	BANCO INTERNACIONAL
811000000	 0259820831014,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0249725602551,00	
811200100	 0213326244753,00	
811200101	 0213326244753,00	
811200102	 0000000000000,00	
811200103	 0000000000000,00	
811200104	 0000000000000,00	
811200600	 0001856859786,00	
811200700	 0000559550788,00	
811200800	 0000000000000,00	
811200900	 0000309639566,00	
811201000	 0013320282449,00	
811201100	 0020185916120,00	
811201200	 0000167109089,00	
811300000	 0002097659175,00	
811300100	 0000663179067,00	
811300200	 0000520148295,00	
811300300	 0000000000000,00	
811300400	 0000914331813,00	
811300500	 0000000000000,00	
811300600	 0000000000000,00	
811400000	 0007997569288,00	
811400100	 0007957219013,00	
811400200	 0000019556570,00	
811400300	 0000020793705,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0104089879119,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0097936948951,00	
812200100	 0079813068715,00	
812200101	 0079733074987,00	
812200102	 0000000000000,00	
812200103	 0000079993728,00	
812200104	 0000000000000,00	
812200600	 0000726594718,00	
812200700	 0000420195165,00	
812200800	 0000000000000,00	
812200900	 0000000115927,00	
812201000	 0002179607443,00	
812201100	 0014749956122,00	
812201200	 0000047410861,00	
812300000	 0000140425085,00	
812300100	 0000011726661,00	
812300200	 0000128698424,00	
812300300	 0000000000000,00	
812300400	 0000000000000,00	
812300500	 0000000000000,00	
812300600	 0000000000000,00	
812400000	 0006012505083,00	
812400100	 0005959541952,00	
812400200	 0000000000000,00	
812400300	 0000000000000,00	
812400400	 0000000000000,00	
812400500	 0000052963131,00	
813000000	 0006207803302,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0002098001436,00	
813200100	 0001533934504,00	
813200101	 0001533934504,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000000000000,00	
813200800	 0000000000000,00	
813200900	 0000321694634,00	
813201000	 0000000000000,00	
813201100	 0000242372298,00	
813201200	 0000000000000,00	
813300000	 0000000000000,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0000000000000,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0004109801866,00	
813400100	 0004109801866,00	
813400200	 0000000000000,00	
813400300	 0000000000000,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0001326000370,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0000904081875,00	
814200100	 0000898105046,00	
814200101	 0000898105046,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000000000000,00	
814200800	 0000000000000,00	
814200900	 0000000000000,00	
