001	BANCO DE CHILE
8110000	 0000000820793,00	
8111000	 0000000000000,00	
8113000	 0000000393773,00	
8114000	 0000000161699,00	
8115000	 0000000265321,00	
8130000	 0000000230283,00	
8131000	 0000000000000,00	
8133000	 0000000041063,00	
8134000	 0000000006261,00	
8135000	 0000000182959,00	
8140000	 0000000036938,00	
8141000	 0000000000000,00	
8143000	 0000000008616,00	
8144000	 0000000004224,00	
8145000	 0000000024098,00	
8310000	 0000010814132,00	
8311000	 0000000262220,00	
8312000	 0000000076464,00	
8314000	 0000000371404,00	
8315000	 0000002202837,00	
8315100	 0000001838353,00	
8315200	 0000000364484,00	
8317000	 0000007750076,00	
8318000	 0000000151131,00	
8318100	 0000000000000,00	
8318900	 0000000151131,00	
8319000	 0000000000000,00	
8510000	 0000012439826,00	
8511000	 0000000535474,00	
8513000	 0000011904352,00	
8520000	 0000000072037,00	
8521000	 0000000000000,00	
8523000	 0000000072037,00	
8530000	 0000000148471,00	
8531000	 0000000000000,00	
8533000	 0000000148471,00	
8540000	 0000016769504,00	
8543000	 0000003814762,00	
8544000	 0000008718951,00	
8545000	 0000004235791,00	
8560000	 0000000668661,00	
8563000	 0000000241641,00	
8564000	 0000000161699,00	
8565000	 0000000265321,00	
8610000	 0000004182630,00	
8620000	 0000000007599,00	
8630000	 0000000002006,00	
8640000	 0000006610485,00	
8660000	 0000000011412,00	
8700000	 0000000003303,00	
8710000	 0000000003419,00	
8711000	 0000000000081,00	
8712000	 0000000001063,00	
8713000	 0000000000257,00	
8714000	 0000000000018,00	
8715000	 0000000000093,00	
8716000	 0000000000345,00	
8717000	 0000000001562,00	
8720000	 0000000000116,00	
8721000	 0000000000000,00	
8722000	 0000000000029,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000013,00	
8727000	 0000000000074,00	
8910000	 0000000346371,00	
8911000	 0000000000000,00	
8913000	 0000000179821,00	
8914000	 0000000086901,00	
8915000	 0000000079649,00	
