055	BANCO CONSORCIO
8110000	 0000000098999,00	
8111000	 0000000000000,00	
8113000	 0000000095741,00	
8114000	 0000000001515,00	
8115000	 0000000001743,00	
8130000	 0000000005955,00	
8131000	 0000000000000,00	
8133000	 0000000004085,00	
8134000	 0000000000047,00	
8135000	 0000000001823,00	
8140000	 0000000000453,00	
8141000	 0000000000000,00	
8143000	 0000000000037,00	
8144000	 0000000000000,00	
8145000	 0000000000416,00	
8310000	 0000000093742,00	
8311000	 0000000000000,00	
8312000	 0000000001850,00	
8314000	 0000000000000,00	
8315000	 0000000064960,00	
8315100	 0000000063588,00	
8315200	 0000000001372,00	
8317000	 0000000026932,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002484389,00	
8511000	 0000000030000,00	
8513000	 0000002454389,00	
8520000	 0000000208594,00	
8521000	 0000000000000,00	
8523000	 0000000208594,00	
8530000	 0000000047125,00	
8531000	 0000000000000,00	
8533000	 0000000047125,00	
8540000	 0000000453705,00	
8543000	 0000000024241,00	
8544000	 0000000334527,00	
8545000	 0000000094937,00	
8560000	 0000000003387,00	
8563000	 0000000000129,00	
8564000	 0000000001515,00	
8565000	 0000000001743,00	
8610000	 0000000076843,00	
8620000	 0000000002174,00	
8630000	 0000000000178,00	
8640000	 0000000014506,00	
8660000	 0000000000041,00	
8700000	 0000000000613,00	
8710000	 0000000000726,00	
8711000	 0000000000564,00	
8712000	 0000000000015,00	
8713000	 0000000000008,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000006,00	
8717000	 0000000000133,00	
8720000	 0000000000113,00	
8721000	 0000000000000,00	
8722000	 0000000000000,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000002,00	
8727000	 0000000000111,00	
8910000	 0000000030155,00	
8911000	 0000000000000,00	
8913000	 0000000028026,00	
8914000	 0000000001221,00	
8915000	 0000000000908,00	
