037	BANCO SANTANDER-CHILE
8110000	 0000001852359,00	
8111000	 0000000000000,00	
8113000	 0000001068715,00	
8114000	 0000000519735,00	
8115000	 0000000263909,00	
8130000	 0000000317269,00	
8131000	 0000000000000,00	
8133000	 0000000131112,00	
8134000	 0000000015152,00	
8135000	 0000000171005,00	
8140000	 0000000064102,00	
8141000	 0000000000000,00	
8143000	 0000000020045,00	
8144000	 0000000010962,00	
8145000	 0000000033095,00	
8310000	 0000012331334,00	
8311000	 0000000425272,00	
8312000	 0000000051269,00	
8314000	 0000000184539,00	
8315000	 0000001784639,00	
8315100	 0000001068657,00	
8315200	 0000000715982,00	
8317000	 0000009516109,00	
8318000	 0000000369506,00	
8318100	 0000000008653,00	
8318900	 0000000360853,00	
8319000	 0000000000000,00	
8510000	 0000010261839,00	
8511000	 0000000004138,00	
8513000	 0000010257701,00	
8520000	 0000000882314,00	
8521000	 0000000000000,00	
8523000	 0000000882314,00	
8530000	 0000000400135,00	
8531000	 0000000000000,00	
8533000	 0000000400135,00	
8540000	 0000019121746,00	
8543000	 0000003943272,00	
8544000	 0000010380049,00	
8545000	 0000004798425,00	
8560000	 0000001239173,00	
8563000	 0000000455529,00	
8564000	 0000000519735,00	
8565000	 0000000263909,00	
8610000	 0000004771340,00	
8620000	 0000000073322,00	
8630000	 0000000008918,00	
8640000	 0000007467844,00	
8660000	 0000000009910,00	
8700000	 0000000004541,00	
8710000	 0000000004900,00	
8711000	 0000000000967,00	
8712000	 0000000001733,00	
8713000	 0000000000339,00	
8714000	 0000000000504,00	
8715000	 0000000000381,00	
8716000	 0000000000321,00	
8717000	 0000000000655,00	
8720000	 0000000000359,00	
8721000	 0000000000176,00	
8722000	 0000000000071,00	
8723000	 0000000000000,00	
8724000	 0000000000003,00	
8725000	 0000000000069,00	
8726000	 0000000000000,00	
8727000	 0000000000040,00	
8910000	 0000000633259,00	
8911000	 0000000000000,00	
8913000	 0000000389361,00	
8914000	 0000000162450,00	
8915000	 0000000081448,00	
