999	SISTEMA FINANCIERO
8110000	 0000009366324,00	
8111000	 0000000000000,00	
8113000	 0000004754857,00	
8114000	 0000002731452,00	
8115000	 0000001880015,00	
8130000	 0000001764142,00	
8131000	 0000000000000,00	
8133000	 0000000458646,00	
8134000	 0000000054884,00	
8135000	 0000001250612,00	
8140000	 0000000382982,00	
8141000	 0000000000000,00	
8143000	 0000000093990,00	
8144000	 0000000041038,00	
8145000	 0000000247954,00	
8310000	 0000058823118,00	
8311000	 0000002163266,00	
8312000	 0000000206942,00	
8314000	 0000001114750,00	
8315000	 0000010164945,00	
8315100	 0000007647538,00	
8315200	 0000002517407,00	
8317000	 0000040793076,00	
8318000	 0000004375701,00	
8318100	 0000002495396,00	
8318900	 0000001880305,00	
8319000	 0000000004438,00	
8510000	 0000083116464,00	
8511000	 0000001813948,00	
8513000	 0000081302516,00	
8520000	 0000004304056,00	
8521000	 0000000000000,00	
8523000	 0000004304056,00	
8530000	 0000001951566,00	
8531000	 0000000000000,00	
8533000	 0000001951566,00	
8540000	 0000094924568,00	
8543000	 0000018857952,00	
8544000	 0000051228836,00	
8545000	 0000024837780,00	
8560000	 0000006405077,00	
8563000	 0000001793610,00	
8564000	 0000002731452,00	
8565000	 0000001880015,00	
8610000	 0000022571615,00	
8620000	 0000000323210,00	
8630000	 0000000049993,00	
8640000	 0000035786262,00	
8660000	 0000000092038,00	
8700000	 0000000045189,00	
8710000	 0000000054489,00	
8711000	 0000000002813,00	
8712000	 0000000028211,00	
8713000	 0000000003102,00	
8714000	 0000000004636,00	
8715000	 0000000001820,00	
8716000	 0000000002049,00	
8717000	 0000000011858,00	
8720000	 0000000009300,00	
8721000	 0000000000711,00	
8722000	 0000000004843,00	
8723000	 0000000000258,00	
8724000	 0000000000586,00	
8725000	 0000000000456,00	
8726000	 0000000000073,00	
8727000	 0000000002373,00	
8910000	 0000003625658,00	
8911000	 0000000000000,00	
8913000	 0000001830971,00	
8914000	 0000001193157,00	
8915000	 0000000601530,00	
