039	ITAÚ CORPBANCA
8110000	 0000001287343,00	
8111000	 0000000000000,00	
8113000	 0000000916765,00	
8114000	 0000000214772,00	
8115000	 0000000155806,00	
8130000	 0000000203990,00	
8131000	 0000000000000,00	
8133000	 0000000084704,00	
8134000	 0000000005388,00	
8135000	 0000000113898,00	
8140000	 0000000043206,00	
8141000	 0000000000000,00	
8143000	 0000000015037,00	
8144000	 0000000002124,00	
8145000	 0000000026045,00	
8310000	 0000005703148,00	
8311000	 0000000443262,00	
8312000	 0000000000109,00	
8314000	 0000000085152,00	
8315000	 0000001379039,00	
8315100	 0000000983592,00	
8315200	 0000000395447,00	
8317000	 0000002606118,00	
8318000	 0000001189468,00	
8318100	 0000000882156,00	
8318900	 0000000307312,00	
8319000	 0000000000000,00	
8510000	 0000012024483,00	
8511000	 0000000058012,00	
8513000	 0000011966471,00	
8520000	 0000000692350,00	
8521000	 0000000000000,00	
8523000	 0000000692350,00	
8530000	 0000000448141,00	
8531000	 0000000000000,00	
8533000	 0000000448141,00	
8540000	 0000008856441,00	
8543000	 0000001872157,00	
8544000	 0000004431483,00	
8545000	 0000002552801,00	
8560000	 0000000573543,00	
8563000	 0000000202965,00	
8564000	 0000000214772,00	
8565000	 0000000155806,00	
8610000	 0000002545809,00	
8620000	 0000000051536,00	
8630000	 0000000014297,00	
8640000	 0000003084665,00	
8660000	 0000000006841,00	
8700000	 0000000011030,00	
8710000	 0000000014246,00	
8711000	 0000000000335,00	
8712000	 0000000007283,00	
8713000	 0000000001082,00	
8714000	 0000000000000,00	
8715000	 0000000000186,00	
8716000	 0000000000097,00	
8717000	 0000000005263,00	
8720000	 0000000003216,00	
8721000	 0000000000021,00	
8722000	 0000000002698,00	
8723000	 0000000000050,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000447,00	
8910000	 0000000484063,00	
8911000	 0000000000000,00	
8913000	 0000000337957,00	
8914000	 0000000091283,00	
8915000	 0000000054823,00	
