009	BANCO INTERNACIONAL
8110000	 0000000109097,00	
8111000	 0000000000000,00	
8113000	 0000000106287,00	
8114000	 0000000002470,00	
8115000	 0000000000340,00	
8130000	 0000000011685,00	
8131000	 0000000000000,00	
8133000	 0000000011230,00	
8134000	 0000000000002,00	
8135000	 0000000000453,00	
8140000	 0000000001672,00	
8141000	 0000000000000,00	
8143000	 0000000001491,00	
8144000	 0000000000000,00	
8145000	 0000000000181,00	
8310000	 0000000235739,00	
8311000	 0000000001222,00	
8312000	 0000000000000,00	
8314000	 0000000002829,00	
8315000	 0000000028892,00	
8315100	 0000000027177,00	
8315200	 0000000001715,00	
8317000	 0000000046595,00	
8318000	 0000000156201,00	
8318100	 0000000156201,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000836691,00	
8511000	 0000000000000,00	
8513000	 0000000836691,00	
8520000	 0000000091699,00	
8521000	 0000000000000,00	
8523000	 0000000091699,00	
8530000	 0000000087366,00	
8531000	 0000000000000,00	
8533000	 0000000087366,00	
8540000	 0000000076689,00	
8543000	 0000000049110,00	
8544000	 0000000022035,00	
8545000	 0000000005544,00	
8560000	 0000000003842,00	
8563000	 0000000001032,00	
8564000	 0000000002470,00	
8565000	 0000000000340,00	
8610000	 0000000067880,00	
8620000	 0000000003139,00	
8630000	 0000000000763,00	
8640000	 0000000163912,00	
8660000	 0000000000045,00	
