028	BANCO BICE
8110000	 0000000073498,00	
8111000	 0000000000000,00	
8113000	 0000000065901,00	
8114000	 0000000004641,00	
8115000	 0000000002956,00	
8130000	 0000000002939,00	
8131000	 0000000000000,00	
8133000	 0000000001320,00	
8134000	 0000000000318,00	
8135000	 0000000001301,00	
8140000	 0000000000704,00	
8141000	 0000000000000,00	
8143000	 0000000000306,00	
8144000	 0000000000002,00	
8145000	 0000000000396,00	
8310000	 0000001280485,00	
8311000	 0000000014320,00	
8312000	 0000000006045,00	
8314000	 0000000031860,00	
8315000	 0000000260123,00	
8315100	 0000000231923,00	
8315200	 0000000028200,00	
8317000	 0000000766695,00	
8318000	 0000000195745,00	
8318100	 0000000000000,00	
8318900	 0000000195745,00	
8319000	 0000000005697,00	
8510000	 0000003318945,00	
8511000	 0000000030002,00	
8513000	 0000003288943,00	
8520000	 0000000194742,00	
8521000	 0000000000000,00	
8523000	 0000000194742,00	
8530000	 0000000049685,00	
8531000	 0000000000000,00	
8533000	 0000000049685,00	
8540000	 0000001165254,00	
8543000	 0000000204049,00	
8544000	 0000000834276,00	
8545000	 0000000126929,00	
8560000	 0000000014962,00	
8563000	 0000000007365,00	
8564000	 0000000004641,00	
8565000	 0000000002956,00	
8610000	 0000000935992,00	
8620000	 0000000025756,00	
8630000	 0000000000803,00	
8640000	 0000000317559,00	
8660000	 0000000000375,00	
