012	BANCO DEL ESTADO DE CHILE
8110000	 0000001649973,00	
8111000	 0000000000000,00	
8113000	 0000000468330,00	
8114000	 0000001002554,00	
8115000	 0000000179089,00	
8130000	 0000000154030,00	
8131000	 0000000000000,00	
8133000	 0000000050854,00	
8134000	 0000000010911,00	
8135000	 0000000092265,00	
8140000	 0000000053649,00	
8141000	 0000000000000,00	
8143000	 0000000014199,00	
8144000	 0000000019306,00	
8145000	 0000000020144,00	
8310000	 0000004885449,00	
8311000	 0000000540260,00	
8312000	 0000000064058,00	
8314000	 0000000080993,00	
8315000	 0000001403749,00	
8315100	 0000001177032,00	
8315200	 0000000226717,00	
8317000	 0000001531116,00	
8318000	 0000001265273,00	
8318100	 0000000779454,00	
8318900	 0000000485819,00	
8319000	 0000000000000,00	
8510000	 0000008644913,00	
8511000	 0000000681688,00	
8513000	 0000007963225,00	
8520000	 0000000381700,00	
8521000	 0000000000000,00	
8523000	 0000000381700,00	
8530000	 0000000159650,00	
8531000	 0000000000000,00	
8533000	 0000000159650,00	
8540000	 0000012127379,00	
8543000	 0000002813082,00	
8544000	 0000007687583,00	
8545000	 0000001626714,00	
8560000	 0000001461956,00	
8563000	 0000000280313,00	
8564000	 0000001002554,00	
8565000	 0000000179089,00	
8610000	 0000003081522,00	
8620000	 0000000029871,00	
8630000	 0000000002504,00	
8640000	 0000001759338,00	
8660000	 0000000012214,00	
