039	ITAÚ CORPBANCA
8110000	 0000001141228,00	
8111000	 0000000000000,00	
8113000	 0000000891183,00	
8114000	 0000000140377,00	
8115000	 0000000109668,00	
8130000	 0000000180382,00	
8131000	 0000000000000,00	
8133000	 0000000080279,00	
8134000	 0000000002967,00	
8135000	 0000000097136,00	
8140000	 0000000026338,00	
8141000	 0000000000000,00	
8143000	 0000000011217,00	
8144000	 0000000001625,00	
8145000	 0000000013496,00	
8310000	 0000005292839,00	
8311000	 0000000282629,00	
8312000	 0000000004159,00	
8314000	 0000000101121,00	
8315000	 0000001245695,00	
8315100	 0000000915871,00	
8315200	 0000000329824,00	
8317000	 0000002370016,00	
8318000	 0000001289219,00	
8318100	 0000000924003,00	
8318900	 0000000365216,00	
8319000	 0000000000000,00	
8510000	 0000010805777,00	
8511000	 0000000163772,00	
8513000	 0000010642005,00	
8520000	 0000000699830,00	
8521000	 0000000000000,00	
8523000	 0000000699830,00	
8530000	 0000000464738,00	
8531000	 0000000000000,00	
8533000	 0000000464738,00	
8540000	 0000008216704,00	
8543000	 0000001915102,00	
8544000	 0000003937116,00	
8545000	 0000002364486,00	
8560000	 0000000421683,00	
8563000	 0000000171638,00	
8564000	 0000000140377,00	
8565000	 0000000109668,00	
8610000	 0000002240932,00	
8620000	 0000000118943,00	
8630000	 0000000003013,00	
8640000	 0000002922396,00	
8660000	 0000000007555,00	
