014	SCOTIABANK CHILE
8110000	 0000000519181,00	
8111000	 0000000000000,00	
8113000	 0000000228904,00	
8114000	 0000000187118,00	
8115000	 0000000103159,00	
8130000	 0000000120166,00	
8131000	 0000000000000,00	
8133000	 0000000018294,00	
8134000	 0000000002436,00	
8135000	 0000000099436,00	
8140000	 0000000035871,00	
8141000	 0000000000000,00	
8143000	 0000000006058,00	
8144000	 0000000002790,00	
8145000	 0000000027023,00	
8310000	 0000003822495,00	
8311000	 0000000093654,00	
8312000	 0000000007508,00	
8314000	 0000000046694,00	
8315000	 0000000320108,00	
8315100	 0000000121725,00	
8315200	 0000000198383,00	
8317000	 0000003155356,00	
8318000	 0000000199175,00	
8318100	 0000000199175,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003469608,00	
8511000	 0000000002490,00	
8513000	 0000003467118,00	
8520000	 0000000112585,00	
8521000	 0000000000000,00	
8523000	 0000000112585,00	
8530000	 0000000068015,00	
8531000	 0000000000000,00	
8533000	 0000000068015,00	
8540000	 0000006056470,00	
8543000	 0000001020958,00	
8544000	 0000003389457,00	
8545000	 0000001646055,00	
8560000	 0000000396540,00	
8563000	 0000000106263,00	
8564000	 0000000187118,00	
8565000	 0000000103159,00	
8610000	 0000000565158,00	
8620000	 0000000001836,00	
8630000	 0000000002472,00	
8640000	 0000003241391,00	
8660000	 0000000011638,00	
