001	BANCO DE CHILE
8110000	 0000000777593,00	
8111000	 0000000000000,00	
8113000	 0000000384379,00	
8114000	 0000000152625,00	
8115000	 0000000240589,00	
8130000	 0000000267160,00	
8131000	 0000000000000,00	
8133000	 0000000050911,00	
8134000	 0000000004152,00	
8135000	 0000000212097,00	
8140000	 0000000038284,00	
8141000	 0000000000000,00	
8143000	 0000000009620,00	
8144000	 0000000002359,00	
8145000	 0000000026305,00	
8310000	 0000010013293,00	
8311000	 0000000283240,00	
8312000	 0000000050900,00	
8314000	 0000000117300,00	
8315000	 0000002145934,00	
8315100	 0000001827702,00	
8315200	 0000000318232,00	
8317000	 0000007345979,00	
8318000	 0000000069940,00	
8318100	 0000000000000,00	
8318900	 0000000069940,00	
8319000	 0000000000000,00	
8510000	 0000011033139,00	
8511000	 0000000295495,00	
8513000	 0000010737644,00	
8520000	 0000000091898,00	
8521000	 0000000000000,00	
8523000	 0000000091898,00	
8530000	 0000000188553,00	
8531000	 0000000000000,00	
8533000	 0000000188553,00	
8540000	 0000013820549,00	
8543000	 0000002875404,00	
8544000	 0000007243242,00	
8545000	 0000003701903,00	
8560000	 0000000586812,00	
8563000	 0000000193598,00	
8564000	 0000000152625,00	
8565000	 0000000240589,00	
8610000	 0000003967719,00	
8620000	 0000000010427,00	
8630000	 0000000002937,00	
8640000	 0000006021662,00	
8660000	 0000000010548,00	
