037	BANCO SANTANDER-CHILE
8110000	 0000001790677,00	
8111000	 0000000000000,00	
8113000	 0000001009679,00	
8114000	 0000000451808,00	
8115000	 0000000329190,00	
8130000	 0000000324429,00	
8131000	 0000000000000,00	
8133000	 0000000122553,00	
8134000	 0000000017344,00	
8135000	 0000000184532,00	
8140000	 0000000068366,00	
8141000	 0000000000000,00	
8143000	 0000000025572,00	
8144000	 0000000009374,00	
8145000	 0000000033420,00	
8310000	 0000010292057,00	
8311000	 0000000077561,00	
8312000	 0000000067911,00	
8314000	 0000000184280,00	
8315000	 0000001791652,00	
8315100	 0000001132476,00	
8315200	 0000000659176,00	
8317000	 0000007899174,00	
8318000	 0000000271479,00	
8318100	 0000000019768,00	
8318900	 0000000251711,00	
8319000	 0000000000000,00	
8510000	 0000009305256,00	
8511000	 0000000269481,00	
8513000	 0000009035775,00	
8520000	 0000000536800,00	
8521000	 0000000000000,00	
8523000	 0000000536800,00	
8530000	 0000000440115,00	
8531000	 0000000000000,00	
8533000	 0000000440115,00	
8540000	 0000016114249,00	
8543000	 0000003450898,00	
8544000	 0000008499488,00	
8545000	 0000004163863,00	
8560000	 0000001180762,00	
8563000	 0000000399764,00	
8564000	 0000000451808,00	
8565000	 0000000329190,00	
8610000	 0000003731457,00	
8620000	 0000000114614,00	
8630000	 0000000009963,00	
8640000	 0000006424133,00	
8660000	 0000000011890,00	
