016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001009875,00	
8111000	 0000000000000,00	
8113000	 0000000593451,00	
8114000	 0000000177487,00	
8115000	 0000000238937,00	
8130000	 0000000126163,00	
8131000	 0000000000000,00	
8133000	 0000000048489,00	
8134000	 0000000004332,00	
8135000	 0000000073342,00	
8140000	 0000000032584,00	
8141000	 0000000000000,00	
8143000	 0000000015326,00	
8144000	 0000000001492,00	
8145000	 0000000015766,00	
8310000	 0000006395683,00	
8311000	 0000000092064,00	
8312000	 0000000006006,00	
8314000	 0000000179673,00	
8315000	 0000001312433,00	
8315100	 0000000961723,00	
8315200	 0000000350710,00	
8317000	 0000004601482,00	
8318000	 0000000204025,00	
8318100	 0000000042490,00	
8318900	 0000000161535,00	
8319000	 0000000000000,00	
8510000	 0000010797443,00	
8511000	 0000000237209,00	
8513000	 0000010560234,00	
8520000	 0000000530320,00	
8521000	 0000000000000,00	
8523000	 0000000530320,00	
8530000	 0000000254115,00	
8531000	 0000000000000,00	
8533000	 0000000254115,00	
8540000	 0000009347022,00	
8543000	 0000002499243,00	
8544000	 0000004545413,00	
8545000	 0000002302366,00	
8560000	 0000000715843,00	
8563000	 0000000299419,00	
8564000	 0000000177487,00	
8565000	 0000000238937,00	
8610000	 0000002950426,00	
8620000	 0000000056023,00	
8630000	 0000000002661,00	
8640000	 0000003372934,00	
8660000	 0000000013639,00	
