001	BANCO DE CHILE
8110000	 0000000828875,00	
8111000	 0000000000000,00	
8113000	 0000000470774,00	
8114000	 0000000123931,00	
8115000	 0000000234170,00	
8130000	 0000000176337,00	
8131000	 0000000000000,00	
8133000	 0000000038410,00	
8134000	 0000000002835,00	
8135000	 0000000135092,00	
8140000	 0000000028884,00	
8141000	 0000000000000,00	
8143000	 0000000007403,00	
8144000	 0000000001416,00	
8145000	 0000000020065,00	
8310000	 0000010660138,00	
8311000	 0000000341437,00	
8312000	 0000000090623,00	
8314000	 0000000152919,00	
8315000	 0000002260182,00	
8315100	 0000001924365,00	
8315200	 0000000335817,00	
8317000	 0000007433483,00	
8318000	 0000000381494,00	
8318100	 0000000000000,00	
8318900	 0000000381494,00	
8319000	 0000000000000,00	
8510000	 0000011723695,00	
8511000	 0000000430515,00	
8513000	 0000011293180,00	
8520000	 0000000211214,00	
8521000	 0000000000000,00	
8523000	 0000000211214,00	
8530000	 0000000234839,00	
8531000	 0000000000000,00	
8533000	 0000000234839,00	
8540000	 0000012648459,00	
8543000	 0000002407837,00	
8544000	 0000006600450,00	
8545000	 0000003640172,00	
8560000	 0000000543806,00	
8563000	 0000000185705,00	
8564000	 0000000123931,00	
8565000	 0000000234170,00	
8610000	 0000004514738,00	
8620000	 0000000008078,00	
8630000	 0000000003648,00	
8640000	 0000006117055,00	
8660000	 0000000016619,00	
