049	BANCO SECURITY
811000000	 0558356525077,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0523104251702,00	
811200100	 0470240469745,00	
811200101	 0470240469745,00	
811200102	 0000000000000,00	
811200103	 0000000000000,00	
811200104	 0000000000000,00	
811200600	 0003063023845,00	
811200700	 0003402557766,00	
811200800	 0000000000000,00	
811200900	 0000000000000,00	
811201000	 0043396304209,00	
811201100	 0000109698961,00	
811201200	 0002892197176,00	
811300000	 0013739450007,00	
811300100	 0000000000000,00	
811300200	 0007318228479,00	
811300300	 0000000000000,00	
811300400	 0006421221528,00	
811300500	 0000000000000,00	
811300600	 0000000000000,00	
811400000	 0021512823368,00	
811400100	 0016890043286,00	
811400200	 0002636198462,00	
811400300	 0001986581620,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0178312339921,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0167334114749,00	
812200100	 0167111663772,00	
812200101	 0165870906929,00	
812200102	 0000000000000,00	
812200103	 0001240756843,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000000000000,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0000222450977,00	
812201100	 0000000000000,00	
812201200	 0000000000000,00	
812300000	 0007492435561,00	
812300100	 0000000000000,00	
812300200	 0004456264236,00	
812300300	 0000000000000,00	
812300400	 0003036171325,00	
812300500	 0000000000000,00	
812300600	 0000000000000,00	
812400000	 0003485789611,00	
812400100	 0003485789611,00	
812400200	 0000000000000,00	
812400300	 0000000000000,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0030827835672,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0019320405572,00	
813200100	 0018489919915,00	
813200101	 0018489919915,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000168289830,00	
813200800	 0000000000000,00	
813200900	 0000000000000,00	
813201000	 0000662195827,00	
813201100	 0000000000000,00	
813201200	 0000000000000,00	
813300000	 0000574071113,00	
813300100	 0000000000000,00	
813300200	 0000111458332,00	
813300300	 0000462612781,00	
813300400	 0000000000000,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0010933358987,00	
813400100	 0006356737530,00	
813400200	 0002120899283,00	
813400300	 0002455722174,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0008758242031,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0006376432699,00	
814200100	 0006084406120,00	
814200101	 0006084406120,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000006456497,00	
814200700	 0000181061408,00	
814200800	 0000000000000,00	
814200900	 0000000000000,00	
814201000	 0000104508674,00	
814201100	 0000000000000,00	
814201200	 0000000000000,00	
814300000	 0000759718974,00	
814300100	 0000000000000,00	
814300200	 0000007328624,00	
814300300	 0000000000000,00	
814300400	 0000752390350,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0001622090358,00	
814400100	 0001004475251,00	
814400200	 0000316088003,00	
814400300	 0000301527104,00	
814400400	 0000000000000,00	
814400500	 0000000000000,00	
821000000	 7558447649863,00	
821100000	 0000000000000,00	
821100100	 0000000000000,00	
821100200	 0000000000000,00	
821200000	 5958177459824,00	
821200100	 5147765481460,00	
821200101	 5137689400877,00	
821200102	 0009723340967,00	
821200103	 0000352739616,00	
821200104	 0000000000000,00	
821200600	 0278368847790,00	
821200700	 0036157264825,00	
821200800	 0005859610936,00	
821200900	 0000000000000,00	
