028	BANCO BICE
811000000	 0205701202816,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0182262274946,00	
811200100	 0155956917451,00	
811200101	 0146790264694,00	
811200102	 0000000000000,00	
811200103	 0009166652757,00	
811200104	 0000000000000,00	
811200600	 0003345288054,00	
811200700	 0000863647618,00	
811200800	 0000174106781,00	
811200900	 0000228678701,00	
811201000	 0015417923027,00	
811201100	 0000172985717,00	
811201200	 0006102727597,00	
811300000	 0016852801550,00	
811300100	 0000000000000,00	
811300200	 0004614380912,00	
811300300	 0000000000000,00	
811300400	 0012117790464,00	
811300500	 0000000000000,00	
811300600	 0000120630174,00	
811400000	 0006586126320,00	
811400100	 0005039176942,00	
811400200	 0000608201188,00	
811400300	 0000938748190,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0081971229548,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0068624838486,00	
812200100	 0063966800442,00	
812200101	 0062410768673,00	
812200102	 0000000000000,00	
812200103	 0001556031769,00	
812200104	 0000000000000,00	
812200600	 0002692761770,00	
812200700	 0000473354917,00	
812200800	 0000111035109,00	
812200900	 0000000000000,00	
812201000	 0001334977492,00	
812201100	 0000045908756,00	
812201200	 0000000000000,00	
812300000	 0010853627998,00	
812300100	 0000000000000,00	
812300200	 0003059710158,00	
812300300	 0000000000000,00	
812300400	 0007793871401,00	
812300500	 0000000000000,00	
812300600	 0000000046439,00	
812400000	 0002492763064,00	
812400100	 0002073643002,00	
812400200	 0000132246860,00	
812400300	 0000286873202,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0007229374824,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0004215855627,00	
813200100	 0001971550176,00	
813200101	 0001971550176,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000322089803,00	
813200700	 0000084081636,00	
813200800	 0000000000000,00	
813200900	 0001043916724,00	
813201000	 0000492865255,00	
813201100	 0000000000000,00	
813201200	 0000301352033,00	
813300000	 0000286283801,00	
813300100	 0000000000000,00	
813300200	 0000286283801,00	
813300300	 0000000000000,00	
813300400	 0000000000000,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0002727235396,00	
813400100	 0001831174986,00	
813400200	 0000243097881,00	
813400300	 0000652962529,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0000775874893,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0000489261896,00	
814200100	 0000077809110,00	
814200101	 0000077809110,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000002954685,00	
814200800	 0000000000000,00	
814200900	 0000005000000,00	
