037	BANCO SANTANDER-CHILE
811000000	 2176086794009,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1377589237302,00	
811200100	 1191697018655,00	
811200101	 1191691222674,00	
811200102	 0000000000000,00	
811200103	 0000005795981,00	
811200104	 0000000000000,00	
811200600	 0035968759163,00	
811200700	 0011013178529,00	
811200800	 0011001560801,00	
811200900	 0007949237140,00	
811201000	 0092205083078,00	
811201100	 0009360473245,00	
811201200	 0018393926691,00	
811300000	 0565869023948,00	
811300100	 0000063619511,00	
811300200	 0000144463104,00	
811300300	 0002328434508,00	
811300400	 0559112783842,00	
811300500	 0000000000000,00	
811300600	 0004219722983,00	
811400000	 0232628532759,00	
811400100	 0197473683893,00	
811400200	 0007829918458,00	
811400300	 0026658944108,00	
811400400	 0000011731491,00	
811400500	 0000654254809,00	
812000000	 1158206484675,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0688172830769,00	
812200100	 0641446775776,00	
812200101	 0641440979795,00	
812200102	 0000000000000,00	
812200103	 0000005795981,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000083634764,00	
812200800	 0005801080406,00	
812200900	 0000007201902,00	
812201000	 0029246805902,00	
812201100	 0008235383672,00	
812201200	 0003351948347,00	
812300000	 0296414614292,00	
812300100	 0000061261468,00	
812300200	 0000102816502,00	
812300300	 0001478955125,00	
812300400	 0291352554947,00	
812300500	 0000000000000,00	
812300600	 0003419026250,00	
812400000	 0173619039614,00	
812400100	 0155313013085,00	
812400200	 0000000032412,00	
812400300	 0018250831719,00	
812400400	 0000000000000,00	
812400500	 0000055162398,00	
813000000	 0255076379754,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0086236860772,00	
813200100	 0066640608645,00	
813200101	 0066639847733,00	
813200102	 0000000000000,00	
813200103	 0000000760912,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0002039904465,00	
813200800	 0001883264374,00	
813200900	 0000663282877,00	
813201000	 0005494351090,00	
813201100	 0001225996013,00	
813201200	 0008289453308,00	
813300000	 0013165265069,00	
813300100	 0000013242218,00	
813300200	 0000000241562,00	
813300300	 0000000000000,00	
813300400	 0013127475449,00	
813300500	 0000000000000,00	
813300600	 0000024305840,00	
813400000	 0155674253913,00	
813400100	 0107984686104,00	
813400200	 0006283026481,00	
813400300	 0039351373084,00	
813400400	 0000032960430,00	
813400500	 0002022207814,00	
814000000	 0056348282702,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0027842072014,00	
814200100	 0022504930266,00	
814200101	 0022504930266,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000306521026,00	
814200800	 0000288017460,00	
814200900	 0000000000000,00	
814201000	 0002228165362,00	
814201100	 0000013737723,00	
814201200	 0002500700177,00	
814300000	 0012865801707,00	
814300100	 0000062837285,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0012786994656,00	
814300500	 0000000000000,00	
814300600	 0000015969766,00	
814400000	 0015640408981,00	
814400100	 0011616013041,00	
814400200	 0000686420290,00	
814400300	 0002960360420,00	
814400400	 0000001226918,00	
814400500	 0000376388312,00	
821000000	 40121337750117,00	
821100000	 0000000000000,00	
821100100	 0000000000000,00	
821100200	 0000000000000,00	
821200000	 18214059751687,00	
821200100	 13772248828972,00	
821200101	 13772193055098,00	
821200102	 0000000000000,00	
821200103	 0000055773874,00	
821200104	 0000000000000,00	
821200600	 1780580518098,00	
821200700	 0151120092399,00	
821200800	 0141416032586,00	
821200900	 0863475918894,00	
821201000	 1268663063420,00	
821201100	 0050195453165,00	
821201200	 0186359844153,00	
821300000	 16473834766045,00	
821300100	 0000988477456,00	
821300200	 0001489567466,00	
821300300	 0092559202423,00	
821300400	 16303915005966,00	
821300500	 0000000000000,00	
821300600	 0074882512734,00	
821400000	 5433443232385,00	
821400100	 3678143817276,00	
821400200	 0152638336764,00	
821400300	 1599702651489,00	
821400400	 0002203901464,00	
821400500	 0000754525392,00	
831000000	 11722811074000,00	
831100000	 0572277745400,00	
831100100	 0361221935226,00	
831100200	 0211055810174,00	
831200000	 0186422669944,00	
831300000	 0000000000000,00	
831500000	 1449765684506,00	
831500100	 1023766884831,00	
831500200	 0425998799675,00	
831600000	 9218602479118,00	
831600100	 1802126829952,00	
831600200	 0386143902912,00	
831600300	 0845239158999,00	
831600400	 6185092587255,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0295742495032,00	
831800100	 0001049402652,00	
831800200	 0294693092380,00	
831900000	 0000000000000,00	
832000000	 1216020705435,00	
832100000	 0080050022978,00	
832100100	 0065906183666,00	
832100200	 0014143839312,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0008050013794,00	
832500100	 0000926264921,00	
832500200	 0000000000000,00	
832500300	 0007123748873,00	
832700000	 1127920668663,00	
832700100	 1127920668663,00	
832700101	 0000000000000,00	
832700102	 1127885587848,00	
832700103	 0000000000000,00	
832700104	 0000035080815,00	
832700200	 0000000000000,00	
832700201	 0000000000000,00	
832700202	 0000000000000,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 24656175115361,00	
833050000	 0794201718352,00	
833050100	 0000000000000,00	
833050200	 0794201718352,00	
833100000	 9351360693691,00	
833200000	 0000000000000,00	
833300000	 14510612703318,00	
833300100	 14051291224190,00	
833300200	 0000000000000,00	
833300300	 0459321479128,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0020426226250,00	
833500100	 0020426226250,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0000000000000,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 0610831380000,00	
841000100	 0541780000000,00	
841000200	 0000000000000,00	
841000300	 0000000000000,00	
841000400	 0069051380000,00	
841000500	 0000000000000,00	
841000600	 0000000000000,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
