016	BANCO DE CRÉDITO E INVERSIONES
811000000	 1542738749136,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1081158321575,00	
811200100	 0996783095891,00	
811200101	 0985410575012,00	
811200102	 0009917342358,00	
811200103	 0001455178521,00	
811200104	 0000000000000,00	
811200600	 0001217467574,00	
811200700	 0008352887561,00	
811200800	 0004975910907,00	
811200900	 0003127089756,00	
811201000	 0045314200793,00	
811201100	 0017596172985,00	
811201200	 0003791496108,00	
811300000	 0251580378327,00	
811300100	 0000144499477,00	
811300200	 0017592430484,00	
811300300	 0000000000000,00	
811300400	 0227534134893,00	
811300500	 0000000000000,00	
811300600	 0006309313473,00	
811400000	 0210000049234,00	
811400100	 0131380149504,00	
811400200	 0008335203217,00	
811400300	 0069752065272,00	
811400400	 0000000000000,00	
811400500	 0000532631241,00	
812000000	 0548815738760,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0359445846671,00	
812200100	 0310316081717,00	
812200101	 0310242659173,00	
812200102	 0000000000000,00	
812200103	 0000073422544,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0003349068608,00	
812200800	 0003460134631,00	
812200900	 0000000000000,00	
812201000	 0022523280609,00	
812201100	 0016591395280,00	
812201200	 0003205885826,00	
812300000	 0152262345196,00	
812300100	 0000127573100,00	
812300200	 0000155460895,00	
812300300	 0000000000000,00	
812300400	 0151221406924,00	
812300500	 0000000000000,00	
812300600	 0000757904277,00	
812400000	 0037107546893,00	
812400100	 0025592824498,00	
812400200	 0001236127828,00	
812400300	 0010129654006,00	
812400400	 0000000000000,00	
812400500	 0000148940561,00	
813000000	 0148678648420,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0068701702213,00	
813200100	 0055965159626,00	
813200101	 0048174866309,00	
813200102	 0004682716297,00	
813200103	 0003107577020,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000000000000,00	
813200800	 0001313343087,00	
813200900	 0002678448889,00	
813201000	 0003288283624,00	
813201100	 0004865990344,00	
813201200	 0000590476643,00	
813300000	 0004427025269,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0004427025269,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0075549920938,00	
813400100	 0033499640083,00	
813400200	 0003914594958,00	
813400300	 0038135685897,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0042098845228,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0015405675638,00	
814200100	 0013421535997,00	
814200101	 0011048224703,00	
814200102	 0000000000000,00	
814200103	 0002373311294,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000000000000,00	
814200800	 0000000000000,00	
814200900	 0000632735174,00	
814201000	 0000241345010,00	
814201100	 0001068770524,00	
814201200	 0000041288933,00	
814300000	 0002345357741,00	
814300100	 0000000000000,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0002345357741,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0024347811849,00	
814400100	 0013983795618,00	
814400200	 0000604994370,00	
814400300	 0009755742415,00	
814400400	 0000000000000,00	
814400500	 0000003279446,00	
821000000	 47197991597542,00	
821100000	 0727507916155,00	
821100100	 0000000000000,00	
821100200	 0727507916155,00	
821200000	 29949231632385,00	
821200100	 25303466957697,00	
821200101	 13095684331765,00	
821200102	 5430757022173,00	
821200103	 6777025603759,00	
821200104	 0000000000000,00	
821200600	 1432988945454,00	
821200700	 0160401353900,00	
821200800	 0064157625260,00	
821200900	 1214083081480,00	
821201000	 1633708590415,00	
821201100	 0136326611990,00	
821201200	 0004098466189,00	
821300000	 12087830133633,00	
821300100	 0002300957944,00	
821300200	 2750886181930,00	
821300300	 9222767974572,00	
821300400	 0000000000000,00	
821300500	 0000000000000,00	
821300600	 0111875019187,00	
821400000	 4433421915369,00	
821400100	 2050023276965,00	
821400200	 0091369459364,00	
821400300	 2234760386033,00	
821400400	 0000328933392,00	
821400500	 0056939859615,00	
831000000	 13447603742538,00	
831100000	 0433505367645,00	
831100100	 0000000000000,00	
831100200	 0433505367645,00	
831200000	 0411907861953,00	
831300000	 0000000000000,00	
831500000	 2671131288548,00	
831500100	 1711298871894,00	
831500200	 0959832416654,00	
831600000	 4633537143610,00	
831600100	 0000000000000,00	
831600200	 0000000000000,00	
831600300	 0000302628737,00	
831600400	 4633234514873,00	
831600500	 0000000000000,00	
831700000	 4326985638980,00	
831700100	 3548559184841,00	
831700200	 0336478670139,00	
831700300	 0441947784000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0970536441802,00	
831800100	 0002801333276,00	
831800200	 0967735108526,00	
831900000	 0000000000000,00	
832000000	 7456433001280,00	
832100000	 0253471637823,00	
832100100	 0055838139549,00	
832100200	 0197633498274,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000000000000,00	
832500100	 0000000000000,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 7202961363457,00	
832700100	 7200750719388,00	
832700101	 0000000000000,00	
832700102	 7200750719388,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0002210644069,00	
832700201	 0000000000000,00	
832700202	 0002210644069,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 0067104337932,00	
833050000	 0000000000000,00	
833050100	 0000000000000,00	
833050200	 0000000000000,00	
833100000	 0067104337932,00	
833200000	 0000000000000,00	
833300000	 0000000000000,00	
833300100	 0000000000000,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0000000000000,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0000000000000,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 0000000000000,00	
841000100	 0000000000000,00	
841000200	 0000000000000,00	
841000300	 0000000000000,00	
841000400	 0000000000000,00	
841000500	 0000000000000,00	
841000600	 0000000000000,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
