999	SISTEMA FINANCIERO
811000000	 10614139583335,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 6510479100543,00	
811200100	 5632550761225,00	
811200101	 5233963371879,00	
811200102	 0229050017494,00	
811200103	 0169537371852,00	
811200104	 0000000000000,00	
811200600	 0061453611519,00	
811200700	 0046778854801,00	
811200800	 0017490745998,00	
811200900	 0016112451051,00	
811201000	 0424175989286,00	
811201100	 0280880851438,00	
811201200	 0031035835225,00	
811300000	 2718238285301,00	
811300100	 0055865928395,00	
811300200	 0117770111018,00	
811300300	 0002120176325,00	
811300400	 2481402420578,00	
811300500	 0015928933174,00	
811300600	 0045150715811,00	
811400000	 1385422197491,00	
811400100	 0966846392290,00	
811400200	 0048995601003,00	
811400300	 0366865709097,00	
811400400	 0000018660245,00	
811400500	 0002695834856,00	
812000000	 4496840827228,00	
812100000	 0000002061152,00	
812100100	 0000002061152,00	
812100200	 0000000000000,00	
812200000	 2717353563303,00	
812200100	 2211476014962,00	
812200101	 2019077517901,00	
812200102	 0100951674405,00	
812200103	 0091446822656,00	
812200104	 0000000000000,00	
812200600	 0044807535656,00	
812200700	 0006814394531,00	
812200800	 0009838952416,00	
812200900	 0009676145760,00	
812201000	 0149444078675,00	
812201100	 0268967503495,00	
812201200	 0016328937808,00	
812300000	 1253277229971,00	
812300100	 0017309968033,00	
812300200	 0038446009784,00	
812300300	 0000838854931,00	
812300400	 1128274586076,00	
812300500	 0056455596808,00	
812300600	 0011952214339,00	
812400000	 0526207972802,00	
812400100	 0368701023734,00	
812400200	 0004540302389,00	
812400300	 0149232464929,00	
812400400	 0000040260705,00	
812400500	 0003693921045,00	
813000000	 0924040892344,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0364722132570,00	
813200100	 0265134061169,00	
813200101	 0221755024357,00	
813200102	 0037802006311,00	
813200103	 0005577030501,00	
813200104	 0000000000000,00	
813200600	 0018499083012,00	
813200700	 0006360210273,00	
813200800	 0004830522513,00	
813200900	 0005350176254,00	
813201000	 0016322049996,00	
813201100	 0030644385857,00	
813201200	 0017581643496,00	
813300000	 0046428510369,00	
813300100	 0000964761551,00	
813300200	 0002073689319,00	
813300300	 0000028418355,00	
813300400	 0039095933386,00	
813300500	 0000509121930,00	
813300600	 0003756585828,00	
813400000	 0512890249405,00	
813400100	 0279892823183,00	
813400200	 0015456505417,00	
813400300	 0213989429645,00	
813400400	 0000018111364,00	
813400500	 0003533379796,00	
814000000	 0274374355515,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0096190871063,00	
814200100	 0073274693944,00	
814200101	 0068326315561,00	
814200102	 0002263351917,00	
814200103	 0002685026466,00	
814200104	 0000000000000,00	
814200600	 0000744477225,00	
814200700	 0000883786240,00	
814200800	 0000349972304,00	
814200900	 0002477036201,00	
814201000	 0006517987064,00	
814201100	 0006156152799,00	
814201200	 0005786765286,00	
814300000	 0031145759900,00	
814300100	 0001713466930,00	
814300200	 0000358930294,00	
814300300	 0000000000000,00	
814300400	 0027836719732,00	
814300500	 0000182602867,00	
