999	SISTEMA FINANCIERO
411000000	 7242164959849,00	
411100000	 6317731437662,00	
411150000	 0034087777253,00	
411150100	 0014241277173,00	
411150101	 0014142858388,00	
411150102	 0000098418785,00	
411150103	 0000000000000,00	
411150200	 0002093445846,00	
411150201	 0002093445846,00	
411150202	 0000000000000,00	
411150203	 0000000000000,00	
411150300	 0017286370253,00	
411150301	 0017286370253,00	
411150302	 0000000000000,00	
411150400	 0000466683981,00	
411150401	 0000466683981,00	
411150402	 0000000000000,00	
411200000	 0117506531447,00	
411200100	 0069204770219,00	
411200101	 0000557068917,00	
411200102	 0068647701302,00	
411200109	 0000000000000,00	
411200200	 0025458696444,00	
411200201	 0022888367472,00	
411200202	 0001622632407,00	
411200209	 0000947696565,00	
411200300	 0022843064784,00	
411200301	 0000000000000,00	
411200302	 0003114205736,00	
411200303	 0000227122333,00	
411200304	 0000387701204,00	
411200309	 0019114035511,00	
411250000	 0090834484778,00	
411250100	 0010752185170,00	
411250101	 0009948553220,00	
411250102	 0000803631950,00	
411250103	 0000000000000,00	
411250104	 0000000000000,00	
411250105	 0000000000000,00	
411250106	 0000000000000,00	
411250107	 0000000000000,00	
411250190	 0000000000000,00	
411250200	 0009734762490,00	
411250201	 0002235647513,00	
411250202	 0001319746449,00	
411250203	 0000000000000,00	
411250204	 0000028801585,00	
411250205	 0000004571316,00	
411250206	 0002814845004,00	
411250207	 0000000000000,00	
411250208	 0000000000000,00	
411250290	 0003331150623,00	
411250300	 0070347537118,00	
411250301	 0000000000000,00	
411250302	 0066642199633,00	
411250309	 0003705337485,00	
411250400	 0000000000000,00	
411250401	 0000000000000,00	
411250402	 0000000000000,00	
411250409	 0000000000000,00	
411280000	 2964809803225,00	
411280100	 2376645720668,00	
411280101	 2137308692890,00	
411280102	 0153862708555,00	
411280103	 0007222766022,00	
411280104	 0002229446917,00	
411280105	 0005024116492,00	
411280106	 0070997989792,00	
411280200	 0126412001856,00	
411280201	 0016543719766,00	
411280202	 0050023894484,00	
411280203	 0001159540487,00	
411280204	 0043688122836,00	
411280205	 0000160330329,00	
411280209	 0014836393954,00	
411280300	 0065752523643,00	
411280400	 0015466774699,00	
411280500	 0105135878657,00	
411280501	 0074207412812,00	
411280502	 0030928465845,00	
411280600	 0222346574088,00	
411280601	 0080637661461,00	
411280602	 0141708912627,00	
411280700	 0050208153959,00	
411280701	 0046948888279,00	
411280702	 0000361104249,00	
411280709	 0002898161431,00	
411280900	 0002842175655,00	
411280901	 0000000000000,00	
411280902	 0000197120882,00	
411280990	 0002645054773,00	
411350000	 1043004061107,00	
411350100	 0010983550229,00	
411350200	 0063530133506,00	
411350300	 0001435206860,00	
411350400	 0946364401217,00	
411350401	 0463953956173,00	
411350402	 0482410445044,00	
411350500	 0015151169628,00	
411350900	 0005539599667,00	
411350901	 0004267016115,00	
411350902	 0000147943700,00	
411350903	 0000000000000,00	
411350990	 0001124639852,00	
411380000	 1843623131127,00	
411380100	 0878068598514,00	
411380200	 0129790461146,00	
411380300	 0825482969771,00	
411380400	 0000199283863,00	
411380900	 0010081817833,00	
411380901	 0000715312279,00	
411380990	 0009366505554,00	
411450000	 0223865648725,00	
411450100	 0157879081968,00	
411450101	 0000004889640,00	
411450102	 0061876220111,00	
411450109	 0095997972217,00	
411450200	 0005434077172,00	
411450201	 0000000000000,00	
411450202	 0005434077172,00	
411450209	 0000000000000,00	
411450300	 0000001008207,00	
411450400	 0005031793474,00	
411450900	 0055519687904,00	
411700000	 0824673022902,00	
411720000	 0821064519932,00	
411720100	 0678910085923,00	
411720101	 0557031871214,00	
411720102	 0119796561370,00	
411720109	 0002081653339,00	
411720200	 0075465604922,00	
411720201	 0059924096004,00	
411720202	 0008746847010,00	
411720209	 0006794661908,00	
411720300	 0066688829087,00	
411720301	 0013369592779,00	
411720302	 0031039237650,00	
411720303	 0003419540992,00	
411720304	 0003485289934,00	
411720309	 0015375167732,00	
411740000	 0003608502970,00	
411740100	 0001482657006,00	
411740101	 0000000000000,00	
411740102	 0001482657006,00	
411740103	 0000000000000,00	
411740104	 0000000000000,00	
411740200	 0002125845964,00	
411800000	 0099760499285,00	
411800100	 0708195924463,00	
411800200	-0575015566212,00	
411800300	-0033419858966,00	
412000000	-3460754394367,00	
412100000	-2710183378072,00	
412150000	-0128595847494,00	
412150100	-0075191318735,00	
412150101	 0000000000000,00	
412150102	-0000003685165,00	
412150103	-0074762910124,00	
412150104	-0000424723446,00	
412150200	-0036476396418,00	
412150201	 0000000000000,00	
412150202	-0036476396418,00	
412150300	 0000000000000,00	
412150500	-0016928132341,00	
412180000	-1723377470715,00	
412180100	-1623038295770,00	
412180200	-0080120988565,00	
412180201	-0065866734300,00	
412180202	-0014254254265,00	
412180300	-0020218186380,00	
412180301	 0000000000000,00	
412180302	 0000000000000,00	
412180390	-0020218186380,00	
412250000	-0070421779037,00	
412250100	-0023799455507,00	
412250101	-0023000469153,00	
412250102	-0000798986354,00	
412250103	 0000000000000,00	
412250200	-0001984520505,00	
412250201	-0001177697785,00	
412250202	 0000000000000,00	
412250203	-0000806822720,00	
412250300	-0044149017445,00	
412250301	-0044149017445,00	
412250302	 0000000000000,00	
412250400	-0000488785580,00	
412250401	-0000488785580,00	
412250402	 0000000000000,00	
412280000	-0159703210223,00	
412280100	-0049832074278,00	
412280110	-0000125793551,00	
412280111	 0000000000000,00	
412280112	-0000125793551,00	
412280113	 0000000000000,00	
412280120	-0049706280727,00	
412280121	-0034917218111,00	
412280122	-0000759960373,00	
412280123	-0000388802540,00	
412280124	-0000244498221,00	
412280129	-0013395801482,00	
412280200	-0058083803151,00	
412280210	-0032736394895,00	
412280211	-0022672929666,00	
412280212	-0004527942106,00	
412280213	-0005535523123,00	
412280220	-0025347408256,00	
412280221	-0004646316958,00	
412280222	-0009486573472,00	
412280223	-0000099565250,00	
412280224	-0000923351251,00	
412280229	-0010191601325,00	
