009	BANCO INTERNACIONAL
811000000	 0186668601854,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0184592155256,00	
811200100	 0165910681917,00	
811200101	 0165910681917,00	
811200102	 0000000000000,00	
811200103	 0000000000000,00	
811200104	 0000000000000,00	
811200600	 0000657361123,00	
811200700	 0000955330279,00	
811200800	 0000000000000,00	
811200900	 0000540649812,00	
811201000	 0011852603821,00	
811201100	 0004574842831,00	
811201200	 0000100685473,00	
811300000	 0001798549098,00	
811300100	 0000729498674,00	
811300200	 0000645228662,00	
811300300	 0000000000000,00	
811300400	 0000423821762,00	
811300500	 0000000000000,00	
811300600	 0000000000000,00	
811400000	 0000277897500,00	
811400100	 0000257386987,00	
811400200	 0000017589034,00	
811400300	 0000002829558,00	
811400400	 0000000000000,00	
811400500	 0000000091921,00	
812000000	 0064702310967,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0059206470114,00	
812200100	 0049021443540,00	
812200101	 0048961423336,00	
812200102	 0000000000000,00	
812200103	 0000060020204,00	
812200104	 0000000000000,00	
812200600	 0000388750723,00	
812200700	 0000090371343,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0001644150167,00	
812201100	 0008025868674,00	
812201200	 0000035885667,00	
812300000	 0000129651024,00	
812300100	 0000043691316,00	
812300200	 0000085959708,00	
812300300	 0000000000000,00	
812300400	 0000000000000,00	
812300500	 0000000000000,00	
812300600	 0000000000000,00	
812400000	 0005366189829,00	
812400100	 0005365726628,00	
812400200	 0000000000000,00	
812400300	 0000000000000,00	
812400400	 0000000000000,00	
812400500	 0000000463201,00	
813000000	 0001718320799,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0001432146368,00	
813200100	 0001383617084,00	
813200101	 0001383617084,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
