999	SISTEMA FINANCIERO
8110000	 0000008453629,00	
8111000	 0000000000000,00	
8113000	 0000004516356,00	
8114000	 0000002408247,00	
8115000	 0000001529026,00	
8130000	 0000000471383,00	
8131000	 0000000000000,00	
8133000	 0000000124042,00	
8134000	 0000000014092,00	
8135000	 0000000333249,00	
8140000	 0000000099676,00	
8141000	 0000000000000,00	
8143000	 0000000030077,00	
8144000	 0000000012298,00	
8145000	 0000000057301,00	
8310000	 0000048205195,00	
8311000	 0000001576436,00	
8312000	 0000000246629,00	
8314000	 0000000793431,00	
8315000	 0000009749122,00	
8315100	 0000007649540,00	
8315200	 0000002099582,00	
8317000	 0000032332207,00	
8318000	 0000003502478,00	
8318100	 0000001760389,00	
8318900	 0000001742089,00	
8319000	 0000000004892,00	
8510000	 0000069350634,00	
8511000	 0000001429887,00	
8513000	 0000067920747,00	
8520000	 0000003630125,00	
8521000	 0000000000000,00	
8523000	 0000003630125,00	
8530000	 0000002037389,00	
8531000	 0000000000000,00	
8533000	 0000002037389,00	
8540000	 0000080106506,00	
8543000	 0000016285020,00	
8544000	 0000043573161,00	
8545000	 0000020248325,00	
8560000	 0000005583920,00	
8563000	 0000001646649,00	
8564000	 0000002408246,00	
8565000	 0000001529025,00	
8610000	 0000019954986,00	
8620000	 0000000328584,00	
8630000	 0000000038058,00	
8640000	 0000027806737,00	
8660000	 0000000076830,00	
