028	BANCO BICE
8110000	 0000000087356,00	
8111000	 0000000000000,00	
8113000	 0000000079388,00	
8114000	 0000000005098,00	
8115000	 0000000002870,00	
8130000	 0000000001023,00	
8131000	 0000000000000,00	
8133000	 0000000000444,00	
8134000	 0000000000014,00	
8135000	 0000000000565,00	
8140000	 0000000000275,00	
8141000	 0000000000000,00	
8143000	 0000000000020,00	
8144000	 0000000000137,00	
8145000	 0000000000118,00	
8310000	 0000001341013,00	
8311000	 0000000013998,00	
8312000	 0000000008427,00	
8314000	 0000000036745,00	
8315000	 0000000291077,00	
8315100	 0000000266208,00	
8315200	 0000000024869,00	
8317000	 0000000772537,00	
8318000	 0000000213337,00	
8318100	 0000000000000,00	
8318900	 0000000213337,00	
8319000	 0000000004892,00	
8510000	 0000003279002,00	
8511000	 0000000000000,00	
8513000	 0000003279002,00	
8520000	 0000000227819,00	
8521000	 0000000000000,00	
8523000	 0000000227819,00	
8530000	 0000000039625,00	
8531000	 0000000000000,00	
8533000	 0000000039625,00	
8540000	 0000001274063,00	
8543000	 0000000229411,00	
8544000	 0000000905236,00	
8545000	 0000000139416,00	
8560000	 0000000014837,00	
8563000	 0000000006869,00	
8564000	 0000000005098,00	
8565000	 0000000002870,00	
8610000	 0000001008074,00	
8620000	 0000000025800,00	
8630000	 0000000001707,00	
8640000	 0000000305077,00	
8660000	 0000000000355,00	
