051	BANCO FALABELLA
8110000	 0000000096319,00	
8111000	 0000000000000,00	
8113000	 0000000008076,00	
8114000	 0000000028867,00	
8115000	 0000000059376,00	
8130000	 0000000022863,00	
8131000	 0000000000000,00	
8133000	 0000000000650,00	
8134000	 0000000000094,00	
8135000	 0000000022119,00	
8140000	 0000000003821,00	
8141000	 0000000000000,00	
8143000	 0000000000491,00	
8144000	 0000000000139,00	
8145000	 0000000003191,00	
8310000	 0000000235891,00	
8311000	 0000000000000,00	
8312000	 0000000000000,00	
8314000	 0000000000000,00	
8315000	 0000000000000,00	
8315100	 0000000000000,00	
8315200	 0000000000000,00	
8317000	 0000000235402,00	
8318000	 0000000000489,00	
8318100	 0000000000489,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000000034,00	
8511000	 0000000000000,00	
8513000	 0000000000034,00	
8520000	 0000000000000,00	
8521000	 0000000000000,00	
8523000	 0000000000000,00	
8530000	 0000000000000,00	
8531000	 0000000000000,00	
8533000	 0000000000000,00	
8540000	 0000001578265,00	
8543000	 0000000096098,00	
8544000	 0000000417657,00	
8545000	 0000001064510,00	
8560000	 0000000096318,00	
8563000	 0000000008076,00	
8564000	 0000000028866,00	
8565000	 0000000059376,00	
8610000	 0000000003285,00	
8620000	 0000000000000,00	
8630000	 0000000000000,00	
8640000	 0000000232325,00	
8660000	 0000000000281,00	
