039	ITAÚ CORPBANCA
8110000	 0000001345882,00	
8111000	 0000000000000,00	
8113000	 0000001028564,00	
8114000	 0000000189990,00	
8115000	 0000000127328,00	
8130000	 0000000055093,00	
8131000	 0000000000000,00	
8133000	 0000000014787,00	
8134000	 0000000000601,00	
8135000	 0000000039705,00	
8140000	 0000000008447,00	
8141000	 0000000000000,00	
8143000	 0000000003355,00	
8144000	 0000000000412,00	
8145000	 0000000004680,00	
8310000	 0000005227524,00	
8311000	 0000000238693,00	
8312000	 0000000004118,00	
8314000	 0000000085194,00	
8315000	 0000001269103,00	
8315100	 0000000942112,00	
8315200	 0000000326991,00	
8317000	 0000002381520,00	
8318000	 0000001248896,00	
8318100	 0000000942089,00	
8318900	 0000000306807,00	
8319000	 0000000000000,00	
8510000	 0000010800583,00	
8511000	 0000000058628,00	
8513000	 0000010741955,00	
8520000	 0000000578278,00	
8521000	 0000000000000,00	
8523000	 0000000578278,00	
8530000	 0000000496368,00	
8531000	 0000000000000,00	
8533000	 0000000496368,00	
8540000	 0000008301762,00	
8543000	 0000001776882,00	
8544000	 0000004070288,00	
8545000	 0000002454592,00	
8560000	 0000000530935,00	
8563000	 0000000213617,00	
8564000	 0000000189990,00	
8565000	 0000000127328,00	
8610000	 0000002231406,00	
8620000	 0000000062741,00	
8630000	 0000000002712,00	
8640000	 0000002919986,00	
8660000	 0000000010679,00	
