049	BANCO SECURITY
8110000	 0000000224705,00	
8111000	 0000000000000,00	
8113000	 0000000203844,00	
8114000	 0000000007459,00	
8115000	 0000000013402,00	
8130000	 0000000010112,00	
8131000	 0000000000000,00	
8133000	 0000000005581,00	
8134000	 0000000000075,00	
8135000	 0000000004456,00	
8140000	 0000000001481,00	
8141000	 0000000000000,00	
8143000	 0000000000614,00	
8144000	 0000000000000,00	
8145000	 0000000000867,00	
8310000	 0000001088543,00	
8311000	 0000000005422,00	
8312000	 0000000000000,00	
8314000	 0000000021393,00	
8315000	 0000000222114,00	
8315100	 0000000205517,00	
8315200	 0000000016597,00	
8317000	 0000000839614,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002676526,00	
8511000	 0000000000562,00	
8513000	 0000002675964,00	
8520000	 0000000713644,00	
8521000	 0000000000000,00	
8523000	 0000000713644,00	
8530000	 0000000148805,00	
8531000	 0000000000000,00	
8533000	 0000000148805,00	
8540000	 0000001347568,00	
8543000	 0000000287841,00	
8544000	 0000000618994,00	
8545000	 0000000440733,00	
8560000	 0000000037211,00	
8563000	 0000000016350,00	
8564000	 0000000007459,00	
8565000	 0000000013402,00	
8610000	 0000000398597,00	
8620000	 0000000014497,00	
8630000	 0000000005534,00	
8640000	 0000000669622,00	
8660000	 0000000000293,00	
