016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001269390,00	
8111000	 0000000000000,00	
8113000	 0000000797393,00	
8114000	 0000000176628,00	
8115000	 0000000295369,00	
8130000	 0000000046747,00	
8131000	 0000000000000,00	
8133000	 0000000014951,00	
8134000	 0000000001812,00	
8135000	 0000000029984,00	
8140000	 0000000011860,00	
8141000	 0000000000000,00	
8143000	 0000000004760,00	
8144000	 0000000001156,00	
8145000	 0000000005944,00	
8310000	 0000007177596,00	
8311000	 0000000126035,00	
8312000	 0000000006935,00	
8314000	 0000000137996,00	
8315000	 0000001391298,00	
8315100	 0000001047854,00	
8315200	 0000000343444,00	
8317000	 0000005063855,00	
8318000	 0000000451477,00	
8318100	 0000000017577,00	
8318900	 0000000433900,00	
8319000	 0000000000000,00	
8510000	 0000012262805,00	
8511000	 0000000274216,00	
8513000	 0000011988589,00	
8520000	 0000000546805,00	
8521000	 0000000000000,00	
8523000	 0000000546805,00	
8530000	 0000000366786,00	
8531000	 0000000000000,00	
8533000	 0000000366786,00	
8540000	 0000011591857,00	
8543000	 0000003064421,00	
8544000	 0000005888958,00	
8545000	 0000002638478,00	
8560000	 0000000808584,00	
8563000	 0000000336587,00	
8564000	 0000000176628,00	
8565000	 0000000295369,00	
8610000	 0000003352343,00	
8620000	 0000000037532,00	
8630000	 0000000003815,00	
8640000	 0000003773879,00	
8660000	 0000000010027,00	
