999	SISTEMA FINANCIERO
8110000	 0000008890836,00	
8111000	 0000000000000,00	
8113000	 0000004579682,00	
8114000	 0000002573033,00	
8115000	 0000001738121,00	
8130000	 0000000185997,00	
8131000	 0000000000000,00	
8133000	 0000000043810,00	
8134000	 0000000006107,00	
8135000	 0000000136080,00	
8140000	 0000000038207,00	
8141000	 0000000000000,00	
8143000	 0000000006802,00	
8144000	 0000000004590,00	
8145000	 0000000026815,00	
8310000	 0000055855116,00	
8311000	 0000001714591,00	
8312000	 0000000124010,00	
8314000	 0000001129916,00	
8315000	 0000010020383,00	
8315100	 0000007717111,00	
8315200	 0000002303272,00	
8317000	 0000038984886,00	
8318000	 0000003872786,00	
8318100	 0000001768450,00	
8318900	 0000002104336,00	
8319000	 0000000008544,00	
8510000	 0000076545208,00	
8511000	 0000001671657,00	
8513000	 0000074873551,00	
8520000	 0000003980859,00	
8521000	 0000000000000,00	
8523000	 0000003980859,00	
8530000	 0000001896716,00	
8531000	 0000000000000,00	
8533000	 0000001896716,00	
8540000	 0000089695405,00	
8543000	 0000017862190,00	
8544000	 0000047663343,00	
8545000	 0000024169872,00	
8560000	 0000006057148,00	
8563000	 0000001745996,00	
8564000	 0000002573032,00	
8565000	 0000001738120,00	
8610000	 0000021909568,00	
8620000	 0000000370040,00	
8630000	 0000000030101,00	
8640000	 0000033459356,00	
8660000	 0000000086049,00	
8700000	 0000000004263,00	
8710000	 0000000005223,00	
8711000	 0000000000357,00	
8712000	 0000000002957,00	
8713000	 0000000000262,00	
8714000	 0000000000747,00	
8715000	 0000000000025,00	
8716000	 0000000000152,00	
8717000	 0000000000724,00	
8720000	 0000000001629,00	
8721000	 0000000000867,00	
8722000	 0000000000285,00	
8723000	 0000000000093,00	
8724000	 0000000000091,00	
8725000	 0000000000031,00	
8726000	 0000000000001,00	
8727000	 0000000000260,00	
8910000	 0000003463355,00	
8911000	 0000000000000,00	
8913000	 0000001709672,00	
8914000	 0000001212120,00	
8915000	 0000000541563,00	
