039	ITAÚ CORPBANCA
8110000	 0000001282407,00	
8111000	 0000000000000,00	
8113000	 0000000931154,00	
8114000	 0000000211285,00	
8115000	 0000000139968,00	
8130000	 0000000018566,00	
8131000	 0000000000000,00	
8133000	 0000000003935,00	
8134000	 0000000000430,00	
8135000	 0000000014201,00	
8140000	 0000000002867,00	
8141000	 0000000000000,00	
8143000	 0000000000600,00	
8144000	 0000000000046,00	
8145000	 0000000002221,00	
8310000	 0000005449976,00	
8311000	 0000000398470,00	
8312000	 0000000000000,00	
8314000	 0000000079594,00	
8315000	 0000001192035,00	
8315100	 0000000844783,00	
8315200	 0000000347252,00	
8317000	 0000002366162,00	
8318000	 0000001413715,00	
8318100	 0000001030657,00	
8318900	 0000000383058,00	
8319000	 0000000000000,00	
8510000	 0000011197462,00	
8511000	 0000000138943,00	
8513000	 0000011058519,00	
8520000	 0000000600831,00	
8521000	 0000000000000,00	
8523000	 0000000600831,00	
8530000	 0000000462244,00	
8531000	 0000000000000,00	
8533000	 0000000462244,00	
8540000	 0000008545464,00	
8543000	 0000001799849,00	
8544000	 0000004223846,00	
8545000	 0000002521769,00	
8560000	 0000000556444,00	
8563000	 0000000205191,00	
8564000	 0000000211285,00	
8565000	 0000000139968,00	
8610000	 0000002308309,00	
8620000	 0000000060496,00	
8630000	 0000000002999,00	
8640000	 0000003071302,00	
8660000	 0000000006870,00	
8700000	 0000000001080,00	
8710000	 0000000001282,00	
8711000	 0000000000000,00	
8712000	 0000000000990,00	
8713000	 0000000000055,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000003,00	
8717000	 0000000000234,00	
8720000	 0000000000202,00	
8721000	 0000000000000,00	
8722000	 0000000000150,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000052,00	
8910000	 0000000459774,00	
8911000	 0000000000000,00	
8913000	 0000000319607,00	
8914000	 0000000090791,00	
8915000	 0000000049376,00	
