028	BANCO BICE
8110000	 0000000137995,00	
8111000	 0000000000000,00	
8113000	 0000000129992,00	
8114000	 0000000005548,00	
8115000	 0000000002455,00	
8130000	 0000000000364,00	
8131000	 0000000000000,00	
8133000	 0000000000150,00	
8134000	 0000000000002,00	
8135000	 0000000000212,00	
8140000	 0000000000097,00	
8141000	 0000000000000,00	
8143000	 0000000000010,00	
8144000	 0000000000000,00	
8145000	 0000000000087,00	
8310000	 0000001519920,00	
8311000	 0000000018237,00	
8312000	 0000000003630,00	
8314000	 0000000038537,00	
8315000	 0000000367925,00	
8315100	 0000000345516,00	
8315200	 0000000022409,00	
8317000	 0000000911068,00	
8318000	 0000000171979,00	
8318100	 0000000000000,00	
8318900	 0000000171979,00	
8319000	 0000000008544,00	
8510000	 0000003741640,00	
8511000	 0000000000000,00	
8513000	 0000003741640,00	
8520000	 0000000211137,00	
8521000	 0000000000000,00	
8523000	 0000000211137,00	
8530000	 0000000065209,00	
8531000	 0000000000000,00	
8533000	 0000000065209,00	
8540000	 0000001495148,00	
8543000	 0000000350899,00	
8544000	 0000000994129,00	
8545000	 0000000150120,00	
8560000	 0000000017126,00	
8563000	 0000000009123,00	
8564000	 0000000005548,00	
8565000	 0000000002455,00	
8610000	 0000001161740,00	
8620000	 0000000020788,00	
8630000	 0000000000190,00	
8640000	 0000000336751,00	
8660000	 0000000000451,00	
8700000	 0000000000272,00	
8710000	 0000000000284,00	
8711000	 0000000000240,00	
8712000	 0000000000022,00	
8713000	 0000000000000,00	
8714000	 0000000000002,00	
8715000	 0000000000000,00	
8716000	 0000000000001,00	
8717000	 0000000000019,00	
8720000	 0000000000012,00	
8721000	 0000000000000,00	
8722000	 0000000000012,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000018002,00	
8911000	 0000000000000,00	
8913000	 0000000014331,00	
8914000	 0000000003293,00	
8915000	 0000000000378,00	
