037	BANCO SANTANDER-CHILE
8110000	 0000001793693,00	
8111000	 0000000000000,00	
8113000	 0000001039481,00	
8114000	 0000000483220,00	
8115000	 0000000270992,00	
8130000	 0000000037190,00	
8131000	 0000000000000,00	
8133000	 0000000015294,00	
8134000	 0000000001976,00	
8135000	 0000000019920,00	
8140000	 0000000007357,00	
8141000	 0000000000000,00	
8143000	 0000000002040,00	
8144000	 0000000001489,00	
8145000	 0000000003828,00	
8310000	 0000011358617,00	
8311000	 0000000107307,00	
8312000	 0000000035108,00	
8314000	 0000000202979,00	
8315000	 0000001853237,00	
8315100	 0000001261700,00	
8315200	 0000000591537,00	
8317000	 0000008854133,00	
8318000	 0000000305853,00	
8318100	 0000000013058,00	
8318900	 0000000292795,00	
8319000	 0000000000000,00	
8510000	 0000009886298,00	
8511000	 0000000015670,00	
8513000	 0000009870628,00	
8520000	 0000000733179,00	
8521000	 0000000000000,00	
8523000	 0000000733179,00	
8530000	 0000000425923,00	
8531000	 0000000000000,00	
8533000	 0000000425923,00	
8540000	 0000018129764,00	
8543000	 0000003781311,00	
8544000	 0000009739855,00	
8545000	 0000004608598,00	
8560000	 0000001194871,00	
8563000	 0000000440659,00	
8564000	 0000000483220,00	
8565000	 0000000270992,00	
8610000	 0000004199570,00	
8620000	 0000000068605,00	
8630000	 0000000009459,00	
8640000	 0000007072337,00	
8660000	 0000000008646,00	
8700000	 0000000000206,00	
8710000	 0000000000262,00	
8711000	 0000000000000,00	
8712000	 0000000000137,00	
8713000	 0000000000026,00	
8714000	 0000000000015,00	
8715000	 0000000000000,00	
8716000	 0000000000007,00	
8717000	 0000000000077,00	
8720000	 0000000000056,00	
8721000	 0000000000000,00	
8722000	 0000000000056,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000673221,00	
8911000	 0000000000000,00	
8913000	 0000000418819,00	
8914000	 0000000167127,00	
8915000	 0000000087275,00	
