009	BANCO INTERNACIONAL
8110000	 0000000134244,00	
8111000	 0000000000000,00	
8113000	 0000000131357,00	
8114000	 0000000002553,00	
8115000	 0000000000334,00	
8130000	 0000000000382,00	
8131000	 0000000000000,00	
8133000	 0000000000329,00	
8134000	 0000000000001,00	
8135000	 0000000000052,00	
8140000	 0000000000117,00	
8141000	 0000000000000,00	
8143000	 0000000000011,00	
8144000	 0000000000062,00	
8145000	 0000000000044,00	
8310000	 0000000150012,00	
8311000	 0000000000739,00	
8312000	 0000000000000,00	
8314000	 0000000002797,00	
8315000	 0000000069570,00	
8315100	 0000000067851,00	
8315200	 0000000001719,00	
8317000	 0000000070702,00	
8318000	 0000000006204,00	
8318100	 0000000006204,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001350697,00	
8511000	 0000000000000,00	
8513000	 0000001350697,00	
8520000	 0000000130826,00	
8521000	 0000000000000,00	
8523000	 0000000130826,00	
8530000	 0000000093998,00	
8531000	 0000000000000,00	
8533000	 0000000093998,00	
8540000	 0000000038305,00	
8543000	 0000000003044,00	
8544000	 0000000028408,00	
8545000	 0000000006853,00	
8560000	 0000000003588,00	
8563000	 0000000000701,00	
8564000	 0000000002553,00	
8565000	 0000000000334,00	
8610000	 0000000129909,00	
8620000	 0000000005395,00	
8630000	 0000000000317,00	
8640000	 0000000014332,00	
8660000	 0000000000059,00	
8700000	 0000000000002,00	
8710000	 0000000000002,00	
8711000	 0000000000000,00	
8712000	 0000000000000,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000000,00	
8717000	 0000000000002,00	
8720000	 0000000000000,00	
8721000	 0000000000000,00	
8722000	 0000000000000,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000062099,00	
8911000	 0000000000000,00	
8913000	 0000000060203,00	
8914000	 0000000001732,00	
8915000	 0000000000164,00	
