049	BANCO SECURITY
8110000	 0000000228148,00	
8111000	 0000000000000,00	
8113000	 0000000206078,00	
8114000	 0000000007317,00	
8115000	 0000000014753,00	
8130000	 0000000016321,00	
8131000	 0000000000000,00	
8133000	 0000000008273,00	
8134000	 0000000000431,00	
8135000	 0000000007617,00	
8140000	 0000000002688,00	
8141000	 0000000000000,00	
8143000	 0000000001314,00	
8144000	 0000000000085,00	
8145000	 0000000001289,00	
8310000	 0000001111993,00	
8311000	 0000000005108,00	
8312000	 0000000000000,00	
8314000	 0000000023998,00	
8315000	 0000000208724,00	
8315100	 0000000191683,00	
8315200	 0000000017041,00	
8317000	 0000000874163,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002728289,00	
8511000	 0000000003297,00	
8513000	 0000002724992,00	
8520000	 0000000765235,00	
8521000	 0000000000000,00	
8523000	 0000000765235,00	
8530000	 0000000134736,00	
8531000	 0000000000000,00	
8533000	 0000000134736,00	
8540000	 0000001358546,00	
8543000	 0000000285654,00	
8544000	 0000000618688,00	
8545000	 0000000454204,00	
8560000	 0000000038609,00	
8563000	 0000000016539,00	
8564000	 0000000007317,00	
8565000	 0000000014753,00	
8610000	 0000000395581,00	
8620000	 0000000013207,00	
8630000	 0000000005152,00	
8640000	 0000000697821,00	
8660000	 0000000000232,00	
